Datetime,Close,High,Low,Open,Volume
2026-06-08 13:30:00+00:00,740.8499755859375,744.510009765625,740.7999877929688,743.3599853515625,8059146
2026-06-08 14:00:00+00:00,742.47998046875,743.02001953125,740.5999755859375,740.7999877929688,3108613
2026-06-08 14:30:00+00:00,744.9949951171875,745.02001953125,741.969970703125,742.4400024414062,3375413
2026-06-08 15:00:00+00:00,743.22998046875,745.3400268554688,743.1099853515625,744.97998046875,2304586
2026-06-08 15:30:00+00:00,742.7650146484375,744.3499755859375,741.8699951171875,743.25,2480487
2026-06-08 16:00:00+00:00,742.1400146484375,743.969970703125,742.114990234375,742.75,1818059
2026-06-08 16:30:00+00:00,741.9099731445312,742.969970703125,741.510009765625,742.1599731445312,1750761
2026-06-08 17:00:00+00:00,742.030029296875,742.0599975585938,740.0800170898438,741.9199829101562,3192751
2026-06-08 17:30:00+00:00,741.1300048828125,742.3900146484375,740.4000244140625,742.010009765625,1932702
2026-06-08 18:00:00+00:00,741.9600219726562,742.2999877929688,741.0599975585938,741.1300048828125,2365081
2026-06-08 18:30:00+00:00,740.969970703125,742.4500122070312,740.75,741.969970703125,2097377
2026-06-08 19:00:00+00:00,739.2000122070312,741.1599731445312,738.1900024414062,740.969970703125,3449862
2026-06-08 19:30:00+00:00,739.3099975585938,740.1799926757812,738.77001953125,739.2100219726562,5881438
2026-06-09 13:30:00+00:00,744.3800048828125,746.9000244140625,743.280029296875,743.6300048828125,5794700
2026-06-09 14:00:00+00:00,741.2100219726562,745.0449829101562,739.4199829101562,744.36376953125,5431656
2026-06-09 14:30:00+00:00,737.75,741.7100219726562,734.6500244140625,741.1699829101562,6250448
2026-06-09 15:00:00+00:00,731.0,738.4199829101562,730.77001953125,737.7899780273438,3768889
2026-06-09 15:30:00+00:00,729.0599975585938,732.75,728.9600219726562,731.0,6137253
2026-06-09 16:00:00+00:00,727.3599853515625,730.5700073242188,725.2999877929688,729.0800170898438,6671117
2026-06-09 16:30:00+00:00,726.6199951171875,728.5700073242188,722.5900268554688,727.3400268554688,8876686
2026-06-09 17:00:00+00:00,730.760009765625,731.280029296875,726.4000244140625,726.6199951171875,5144355
2026-06-09 17:30:00+00:00,732.5599975585938,733.9500122070312,730.2100219726562,730.780029296875,4538756
2026-06-09 18:00:00+00:00,735.0999755859375,735.1799926757812,732.1400146484375,732.6500244140625,3416518
2026-06-09 18:30:00+00:00,736.739990234375,737.1300048828125,734.2999877929688,735.1199951171875,3468572
2026-06-09 19:00:00+00:00,734.5999755859375,737.6900024414062,733.2000122070312,736.739990234375,4294514
2026-06-09 19:30:00+00:00,737.0599975585938,737.469970703125,732.530029296875,734.5800170898438,10798149
2026-06-10 13:30:00+00:00,735.719970703125,736.97998046875,731.5,733.3900146484375,8364962
