Datetime,Close,High,Low,Open,Volume
2026-06-09 07:00:00+00:00,13594.0,13716.0,13584.0,13632.0,0
2026-06-09 07:05:00+00:00,13572.0,13608.0,13532.0,13592.0,12891
2026-06-09 07:10:00+00:00,13586.0,13602.0,13544.0,13568.0,35732
2026-06-09 07:15:00+00:00,13560.0,13610.0,13558.0,13590.0,26450
2026-06-09 07:20:00+00:00,13520.0,13610.0,13506.0,13562.0,10539
2026-06-09 07:25:00+00:00,13516.0,13552.0,13504.0,13524.0,7591
2026-06-09 07:30:00+00:00,13554.0,13560.51171875,13496.0,13518.0,28639
2026-06-09 07:35:00+00:00,13592.0,13604.0,13552.0,13554.0,9496
2026-06-09 07:40:00+00:00,13588.0,13596.0,13568.650390625,13595.48046875,4283
2026-06-09 07:45:00+00:00,13594.0,13612.0,13586.0,13592.0,2254
2026-06-09 07:50:00+00:00,13560.0,13604.0,13556.0,13600.0,3466
2026-06-09 07:55:00+00:00,13572.0,13580.7783203125,13538.0,13560.0,3213
2026-06-09 08:00:00+00:00,13604.0,13606.0,13556.0,13566.0,9100
2026-06-09 08:05:00+00:00,13596.0,13602.0,13540.0,13600.0,836
2026-06-09 08:10:00+00:00,13560.0,13604.0,13558.0,13600.0,3846
2026-06-09 08:15:00+00:00,13556.0,13572.0,13548.0,13564.0,5230
2026-06-09 08:20:00+00:00,13540.0,13562.0,13540.0,13558.0,3562
2026-06-09 08:25:00+00:00,13538.0,13542.0,13524.0,13538.0,3303
2026-06-09 08:30:00+00:00,13542.0,13542.0,13528.248046875,13538.0,1415
2026-06-09 08:35:00+00:00,13534.0,13538.0,13522.0,13528.0,5606
2026-06-09 08:40:00+00:00,13554.0,13558.0,13534.0,13534.0,4822
2026-06-09 08:45:00+00:00,13568.0,13576.0,13555.7958984375,13556.0,6714
2026-06-09 08:50:00+00:00,13584.0,13586.0,13566.0,13570.0,3045
2026-06-09 08:55:00+00:00,13568.0,13587.0,13566.0,13580.0,2321
2026-06-09 09:00:00+00:00,13556.0,13570.0,13546.0,13566.0,5845
2026-06-09 09:05:00+00:00,13588.0,13588.0,13556.0,13556.0,1890
2026-06-09 09:10:00+00:00,13560.0,13582.0,13560.0,13582.0,2262
2026-06-09 09:15:00+00:00,13534.0,13562.0,13520.0,13562.0,10836
2026-06-09 09:20:00+00:00,13530.0,13546.0,13528.0,13538.0,3371
2026-06-09 09:25:00+00:00,13492.0,13530.0,13490.0,13530.0,3773
2026-06-09 09:30:00+00:00,13528.0,13528.0,13486.0,13494.0,8379
2026-06-09 09:35:00+00:00,13550.0,13554.0,13526.0,13532.0,2435
2026-06-09 09:40:00+00:00,13550.0,13550.0,13540.0,13548.0,10073
2026-06-09 09:45:00+00:00,13540.10546875,13560.0,13536.0,13550.0,7375
2026-06-09 09:50:00+00:00,13550.0,13568.0,13544.0,13544.0,14389
2026-06-09 09:55:00+00:00,13528.0,13550.0,13528.0,13548.0,1764
2026-06-09 10:00:00+00:00,13534.0,13538.0,13522.0,13524.0,10249
2026-06-09 10:05:00+00:00,13542.0,13544.0,13526.0,13532.0,4045
2026-06-09 10:10:00+00:00,13552.0,13552.0,13530.0,13540.0,2399
2026-06-09 10:15:00+00:00,13556.0,13556.0,13540.0,13554.0,1997
2026-06-09 10:20:00+00:00,13556.2001953125,13564.0,13552.0,13552.0400390625,1670
2026-06-09 10:25:00+00:00,13562.0,13564.0,13552.0,13554.0,1087
2026-06-09 10:30:00+00:00,13578.1005859375,13578.1005859375,13562.0,13562.0,2013
2026-06-09 10:35:00+00:00,13584.0,13592.0,13575.7021484375,13580.0,1449
2026-06-09 10:40:00+00:00,13588.0,13600.0,13586.0,13588.0,1458
2026-06-09 10:45:00+00:00,13590.0,13594.0,13586.0,13592.0,1459
