Date,KO,PEP,Spread,Z-Score,Signal_Long,Signal_Short
2022-12-19,56.66071319580078,161.09681701660156,6.079245233155767,-0.6658488521734514,False,False
2022-12-20,56.615631103515625,160.99911499023438,6.064839798597916,-0.6733290297327467,False,False
2022-12-21,57.526309967041016,162.1273193359375,6.621283035223129,-0.38438986618928395,False,False
2022-12-22,57.111541748046875,160.87472534179688,6.5998065283693705,-0.39554177444823924,False,False
2022-12-23,57.544342041015625,161.91409301757812,6.706264291624947,-0.3402624304951519,False,False
2022-12-27,57.895992279052734,162.6337127685547,6.831967027697715,-0.27498992644555487,False,False
2022-12-28,57.318939208984375,161.46109008789062,6.623096133123042,-0.38344839551241783,False,False
2022-12-29,57.661563873291016,161.66539001464844,6.901574339470763,-0.23884557763076306,False,False
2022-12-30,57.35498809814453,160.4927520751953,6.9631855307999615,-0.20685330076252031,False,False
2023-01-03,56.75989532470703,159.3822784423828,6.716761263182029,-0.3348117645838587,False,False
2023-01-04,56.732845306396484,158.9914093017578,6.812437039708712,-0.2851310837499021,False,False
2023-01-05,56.08364486694336,157.3301239013672,6.68484997420579,-0.3513820462181715,False,False
2023-01-06,57.16564178466797,160.8836212158203,6.651113422486169,-0.3689001152557747,False,False
2023-01-09,56.45331954956055,159.3112335205078,6.4324923002139585,-0.4824214954155482,False,False
2023-01-10,56.02052688598633,157.9964141845703,6.412528973364218,-0.49278766860599343,False,False
2023-01-11,55.912322998046875,158.17408752441406,6.248538891050757,-0.5779412909241481,False,False
2023-01-12,55.19099426269531,156.15753173828125,6.160371963487435,-0.6237229207932546,False,False
2023-01-13,55.38935470581055,155.67779541015625,6.509360880590897,-0.44250665441291487,False,False
2023-01-17,55.61477279663086,156.40625,6.50605749087056,-0.44422197522163026,False,False
2023-01-18,53.92866516113281,152.46188354492188,6.05840911965398,-0.6766682292643043,False,False
2023-01-19,53.84750747680664,150.69403076171875,6.532325027545625,-0.43058227295609214,False,False
2023-01-20,54.17211151123047,150.9161376953125,6.787191528019939,-0.29824008849730616,False,False
2023-01-23,54.30735778808594,150.24099731445312,7.13441959431826,-0.11793816292529029,False,False
2023-01-24,54.59589385986328,151.63568115234375,6.985050329598394,-0.19549976771541028,False,False
2023-01-25,54.93852233886719,152.73728942871094,6.981793863323034,-0.19719072301826676,False,False
2023-01-26,54.83032989501953,151.21817016601562,7.350577214158783,-0.0056959830237789276,False,False
2023-01-27,54.54179382324219,150.68515014648438,7.22939972550347,-0.06861870345203737,False,False
2023-01-30,54.67703628540039,150.56080627441406,7.403683899955887,0.02188023744723372,False,False
2023-01-31,55.29018020629883,151.9288787841797,7.58727795696003,0.1172134354640828,False,False
2023-02-01,55.299190521240234,152.4085693359375,7.445674170859199,0.043684139360661595,False,False
2023-02-02,54.35244369506836,150.99607849121094,6.942423757175121,-0.2176340760689524,False,False
2023-02-03,53.94669723510742,150.24099731445312,6.773759041339744,-0.3052150523574533,False,False
2023-02-06,54.25326156616211,152.63954162597656,6.327224121291259,-0.5370831348491403,False,False
2023-02-07,54.16309356689453,152.4085693359375,6.309577216513496,-0.5462464808474532,False,False
2023-02-08,53.84750747680664,152.05320739746094,6.105568306155625,-0.6521803120711384,False,False
2023-02-09,53.75733947753906,153.4923858642578,5.563524466887358,-0.9336424329371134,False,False
2023-02-10,53.75733947753906,156.5305938720703,4.60958245948455,-1.4289871285787064,False,False
2023-02-13,54.6409797668457,157.92535400390625,5.055293457384003,-1.197546876566207,False,False
2023-02-14,53.73029708862305,156.1486358642578,4.702467931919465,-1.3807553432964272,False,False
2023-02-15,53.73029708862305,156.36180114746094,4.635537913420244,-1.4155094786479523,False,False
2023-02-16,53.39667892456055,155.91763305664062,4.441380444310781,-1.5163278425487239,False,False
2023-02-17,54.20817947387695,156.6016845703125,5.038101270698043,-1.2064741052816677,False,False
2023-02-21,53.919639587402344,156.51283264160156,4.777459272392434,-1.341815279399385,False,False
2023-02-22,54.08194351196289,156.4595489501953,4.956493306086784,-1.2488499227617593,False,False
2023-02-23,54.18112564086914,156.6282958984375,5.002691965087315,-1.2248607698530074,False,False
2023-02-24,53.95570755004883,156.31741333007812,4.874885341475533,-1.2912257402418472,False,False
2023-02-27,53.937679290771484,156.2729949951172,4.870803630791691,-1.2933452126213993,False,False
2023-02-28,53.65815734863281,154.15866088867188,5.255144109078564,-1.09377226608759,False,False
2023-03-01,53.07207489013672,152.20425415039062,5.2827097886966,-1.079458489071181,False,False
2023-03-02,53.84750747680664,155.01260375976562,5.176371720767747,-1.134675679932439,False,False
2023-03-03,53.59504318237305,154.86053466796875,4.971654352917064,-1.2409773853648591,False,False
2023-03-06,54.4245719909668,155.17355346679688,5.702900956822688,-0.8612696844357915,False,False
2023-03-07,54.10898971557617,154.4044189453125,5.62881291997693,-0.899740698163305,False,False
2023-03-08,54.136043548583984,154.82473754882812,5.523894362893152,-0.9542207926790233,False,False
2023-03-09,53.61307907104492,153.6531219482422,5.368795856035966,-1.0347573683591396,False,False
2023-03-10,53.38766098022461,153.85885620117188,5.078780954949011,-1.1853507396496696,False,False
2023-03-13,53.92866516113281,155.3614044189453,5.14801234762264,-1.1494015908894328,False,False
2023-03-14,54.12702560424805,155.2003936767578,5.396927232771077,-1.0201498470017658,False,False
2023-03-15,54.487693786621094,157.97293090820312,4.88706919529249,-1.2848991424886635,False,False
2023-03-16,54.78752899169922,157.86563110351562,5.220594585774094,-1.1117124794055977,False,False
2023-03-17,54.53312683105469,156.6314239501953,5.353711003963461,-1.0425903408047048,False,False
2023-03-20,55.06010055541992,158.8315887451172,5.18987303416958,-1.12766497705334,False,False
2023-03-21,54.80569076538086,159.20716857910156,4.817538013254364,-1.3210039601159393,False,False
2023-03-22,54.56038284301758,157.86563110351562,4.993448437092454,-1.2296605716499063,False,False
2023-03-23,54.442264556884766,157.09645080566406,5.116838762450499,-1.1655888118518398,False,False
2023-03-24,55.33267593383789,160.17311096191406,5.041234857368174,-1.2048469565416633,False,False
2023-03-27,55.74153518676758,160.5308837890625,5.337759955412302,-1.0508730951319307,False,False
2023-03-28,55.805137634277344,160.47718811035156,5.418221868569795,-1.0090923772534395,False,False
2023-03-29,56.20491027832031,161.5862274169922,5.469776359100919,-0.9823221509473092,False,False
2023-03-30,56.195823669433594,161.72930908203125,5.415764712027567,-1.0103682823400257,False,False
2023-03-31,56.359371185302734,163.0440673828125,5.166502055100217,-1.139800610481915,False,False
2023-04-03,56.6955451965332,163.22291564941406,5.446520966342895,-0.994397764934696,False,False
2023-04-04,56.52292251586914,162.64158630371094,5.456425117803626,-0.9892549272644472,False,False
2023-04-05,57.05897903442383,164.24252319335938,5.489816596206566,-0.9719160412753926,False,False
2023-04-06,57.0953254699707,164.8864288330078,5.323988382458616,-1.0580241332037548,False,False
2023-04-10,56.95903778076172,163.84898376464844,5.513439559231173,-0.959649562455118,False,False
2023-04-11,56.85909652709961,163.59854125976562,5.492132693087157,-0.9707133829424018,False,False
2023-04-12,56.95903778076172,163.27659606933594,5.693158875905681,-0.8663283652248777,False,False
2023-04-13,57.376991271972656,164.9043426513672,5.6000295715959965,-0.914686762842978,False,False
2023-04-14,57.28612518310547,164.126220703125,5.753479609669959,-0.8350061723919047,False,False
2023-04-17,57.65864181518555,164.96693420410156,5.862027506656865,-0.7786415039128388,False,False
2023-04-18,57.74950408935547,165.30679321289062,5.8461802388058,-0.7868703689900866,False,False
2023-04-19,57.858543395996094,165.20843505859375,5.986102215399605,-0.7142143706468229,False,False
2023-04-20,58.112937927246094,165.75399780273438,6.069199976325969,-0.6710649603313731,False,False
2023-04-21,58.19471740722656,165.8255615234375,6.128509750740129,-0.6402677190653762,False,False
2023-04-24,58.10386276245117,165.9060516357422,6.012382675930134,-0.7005679575296795,False,False
2023-04-25,58.01299285888672,169.6713409423828,4.7392804728019655,-1.3616400336468582,False,False
2023-04-26,57.74041748046875,168.6249237060547,4.795261057779818,-1.3325715099708861,False,False
2023-04-27,57.858543395996094,169.6534423828125,4.590450831793916,-1.4389214329934437,False,False
2023-04-28,58.28557205200195,170.7266845703125,4.680500978053082,-1.3921619214664578,False,False
2023-05-01,58.42185974121094,171.43325805664062,4.594937454905228,-1.436591705460444,False,False
2023-05-02,58.15837097167969,171.9430389404297,4.171386767833496,-1.6565249766113215,False,False
2023-05-03,57.83128356933594,171.88043212890625,3.8639567646237722,-1.816161327866699,False,False
2023-05-04,57.89488220214844,172.95372009277344,3.5905625147435813,-1.9581242464153534,False,False
2023-05-05,58.16745376586914,173.7497100830078,3.6132077116045522,-1.9463654832412887,False,False
2023-05-08,58.07658767700195,172.9268798828125,3.7806953269299655,-1.8593957291123349,False,False
2023-05-09,57.59504318237305,173.63340759277344,3.077313992890211,-2.2246340875514328,True,False
2023-05-10,57.69499588012695,173.7497100830078,3.1407498258623647,-2.1916943457930076,True,False
2023-05-11,58.02208709716797,174.7066650390625,3.167374606956443,-2.177869140502513,True,False
2023-05-12,58.24922180175781,175.40426635742188,3.1754751966037347,-2.173662821793182,True,False
2023-05-15,58.094764709472656,173.7497100830078,3.540518655208068,-1.9841100612531335,False,False
2023-05-16,57.440589904785156,172.99839782714844,3.1222422220928507,-2.201304619043501,True,False
2023-05-17,57.376991271972656,171.77308654785156,3.443369025609954,-2.0345560562208873,True,False
2023-05-18,57.05897903442383,171.32594299316406,3.2657517245035876,-2.1267857591529897,True,False
2023-05-19,57.086246490478516,171.57635498046875,3.2143943750041757,-2.153453617848097,True,False
2023-05-22,55.88690948486328,166.9256134033203,3.47530556326128,-2.0179726639391986,True,False
2023-05-23,55.78696823120117,166.4158477783203,3.5354214361576553,-1.9867568473256112,False,False
2023-05-24,55.314510345458984,165.3604736328125,3.394331820243579,-2.060019155003437,True,False
2023-05-25,54.887474060058594,164.38558959960938,3.2733913746367023,-2.1228187882673075,True,False
2023-05-26,54.75118637084961,164.18882751464844,3.198883398280074,-2.1615078601237068,True,False
2023-05-30,54.3150634765625,162.42691040039062,3.315970404213921,-2.1007091670503275,True,False
2023-05-31,54.206031799316406,163.08876037597656,2.9991298828444357,-2.2652320315502235,True,False
2023-06-01,54.514957427978516,164.0839385986328,2.9955876656569203,-2.267071366102041,True,False
2023-06-02,55.56890869140625,165.7681121826172,3.5207390821388245,-1.994380818307412,False,False
2023-06-05,55.19639205932617,165.88519287109375,3.1114612451951444,-2.206902757796875,True,False
2023-06-06,54.796607971191406,163.51654052734375,3.4553908744312665,-2.028313581312318,True,False
2023-06-07,54.714839935302734,162.210693359375,3.783635077852793,-1.857869231678707,False,False
2023-06-08,54.85112762451172,164.0028839111328,3.3572075585586134,-2.079296329048141,True,False
2023-06-09,54.94198989868164,164.22805786132812,3.377369311397615,-2.0688271210185807,True,False
2023-06-12,54.70575714111328,163.82276916503906,3.268389826653724,-2.1254158961041982,True,False
2023-06-13,54.9238166809082,163.49855041503906,3.5882481519226275,-1.9593260043191392,False,False
2023-06-14,55.29633331298828,164.966552734375,3.4998387790095222,-2.0052335265559855,True,False
2023-06-15,56.05620193481445,167.2541046142578,3.5414577527792943,-1.9836224246913854,False,False
2023-06-16,56.459014892578125,167.5513458251953,3.8509423812398254,-1.8229191870722452,False,False
2023-06-20,56.08366394042969,166.8938446044922,3.682034843345612,-1.9106262513387324,False,False
2023-06-21,56.23930358886719,167.00196838378906,3.8037255933517926,-1.8474370144077334,False,False
2023-06-22,56.62380599975586,168.73114013671875,3.64529955138525,-1.929701448650729,False,False
2023-06-23,56.028743743896484,167.578369140625,3.4121864034413534,-2.05074796974136,True,False
2023-06-26,56.04704666137695,166.51564025878906,3.764166844072527,-1.8679783224428517,False,False
2023-06-27,55.92803192138672,167.7134552001953,3.269060017311432,-2.125067892363103,True,False
2023-06-28,55.406192779541016,165.4438934326172,3.4598219557475716,-2.0260126944565604,True,False
2023-06-29,54.94844436645508,165.60601806640625,2.95116935894265,-2.2901360518476648,True,False
2023-06-30,55.13154220581055,166.81283569335938,2.7553484321489705,-2.3918181841262904,True,False
2023-07-03,55.461124420166016,167.15509033203125,2.977468920309917,-2.2764797204146414,True,False
2023-07-05,55.87309646606445,168.03768920898438,3.112320985533188,-2.2064563283359915,True,False
2023-07-06,55.44281005859375,168.0557098388672,2.676376428323934,-2.432825250483943,True,False
2023-07-07,54.71041488647461,164.88551330566406,2.9393652578823506,-2.296265458878346,True,False
2023-07-10,54.29843521118164,165.9842529296875,2.182401341925562,-2.6893271519912636,True,False
2023-07-11,54.490692138671875,165.696044921875,2.465150337376663,-2.5425066807175303,True,False
2023-07-12,54.78364944458008,164.966552734375,2.987154910601319,-2.2714501652890164,True,False
2023-07-13,55.250553131103516,168.89324951171875,2.221147289995912,-2.6692078997670055,True,False
2023-07-14,55.754085540771484,169.5056915283203,2.532384055247043,-2.5075948461857553,True,False
2023-07-17,55.671695709228516,167.1820831298828,3.1795649622195796,-2.1715391668031456,True,False
2023-07-18,55.45196533203125,166.11935424804688,3.2935121081730188,-2.112370879953921,True,False
2023-07-19,56.43156051635742,167.74949645996094,3.7612723128050263,-1.8694813390818072,False,False
2023-07-20,57.11817932128906,170.48736572265625,3.5882500089824063,-1.9593250400207818,False,False
2023-07-21,57.16395568847656,171.26190185546875,3.390836129998071,-2.061834329937847,True,False
2023-07-24,57.18227005004883,171.94638061523438,3.194236621145272,-2.1639207493640282,True,False
2023-07-25,56.99001693725586,172.34262084960938,2.8775712878521063,-2.328352645562213,True,False
2023-07-26,57.722412109375,172.55880737304688,3.542087827036603,-1.9832952518246951,False,False
2023-07-27,57.16395568847656,169.79385375976562,3.8517765079372452,-1.8224860577710364,False,False
2023-07-28,57.20058059692383,171.39698791503906,3.385046474825181,-2.064840670949386,True,False
2023-07-31,56.69705581665039,168.83021545410156,3.6874415221727332,-1.9078187749331763,False,False
2023-08-01,56.550575256347656,168.25384521484375,3.721930724845741,-1.88990988375488,False,False
2023-08-02,56.724517822265625,169.59573364257812,3.474544751976403,-2.0183677234201984,True,False
2023-08-03,56.43156051635742,168.52398681640625,3.518096439579182,-1.995753039012903,False,False
2023-08-04,55.580135345458984,166.25448608398438,3.3792531850345995,-2.0678488992754374,True,False
2023-08-07,56.01957702636719,168.31687927246094,3.171140948235333,-2.175913427094364,True,False
2023-08-08,55.77239227294922,166.1103515625,3.616765728469261,-1.9445179445363572,False,False
2023-08-09,55.900569915771484,165.696044921875,3.8750281144762724,-1.8104124098187777,False,False
2023-08-10,55.77239227294922,165.4889373779297,3.8118784703003925,-1.8432035449521817,False,False
2023-08-11,56.00126266479492,165.7500762939453,3.958755996248051,-1.7669358024452604,False,False
2023-08-14,55.73577880859375,165.37184143066406,3.8120310017905226,-1.8431243413276763,False,False
2023-08-15,55.36042404174805,163.3274688720703,4.078572002913738,-1.70472004625229,False,False
2023-08-16,55.36956787109375,163.2013397216797,4.127318089447314,-1.6794081140695016,False,False
2023-08-17,55.488590240478516,160.7156219482422,5.02681059008458,-1.2123369131973072,False,False
2023-08-18,55.799861907958984,160.47244262695312,5.41443613765253,-1.011058158940839,False,False
2023-08-21,55.32379913330078,159.45474243164062,5.257912698271646,-1.0923346462317065,False,False
2023-08-22,54.98506546020508,158.23892211914062,5.300924470703357,-1.0700003186113116,False,False
2023-08-23,55.17732238769531,160.41844177246094,4.808851902676523,-1.3255143168955976,False,False
2023-08-24,55.03083419799805,159.57186889648438,4.928172185159312,-1.2635559708413926,False,False
2023-08-25,55.28717803955078,161.58921813964844,4.551105087859959,-1.4593521357012742,False,False
2023-08-28,55.44281005859375,162.33673095703125,4.472031689847924,-1.5004118520861915,False,False
2023-08-29,55.38787841796875,162.9491729736328,4.224804404806079,-1.6287872913823032,False,False
2023-08-30,55.36042404174805,163.08425903320312,4.154935464965213,-1.6650674933984626,False,False
2023-08-31,54.77449035644531,161.3656005859375,4.108629245921712,-1.6891124980218206,False,False
2023-09-01,54.29843521118164,159.00750732421875,4.372972458486949,-1.5518494284044688,False,False
2023-09-05,53.84983825683594,157.9554443359375,4.254704130875993,-1.6132615355240494,False,False
2023-09-06,53.81321716308594,158.47238159179688,4.055774149028878,-1.7165580782356213,False,False
2023-09-07,53.401241302490234,159.9870147705078,3.1682310424569167,-2.1774244271142495,True,False
2023-09-08,53.401241302490234,159.8690948486328,3.2052557513303626,-2.158198946942695,True,False
2023-09-11,53.90476989746094,162.2816162109375,2.9512965556885646,-2.2900700035628607,True,False
2023-09-12,53.373779296875,161.6830291748047,2.608251387866119,-2.4681999139008757,True,False
2023-09-13,53.5019416809082,162.96182250976562,2.334895943669949,-2.6101426821787683,True,False
2023-09-14,53.94487762451172,164.3675994873047,2.3364435068643843,-2.609339093267089,True,False
2023-09-15,53.46503448486328,163.10693359375,2.252426508832791,-2.652965827382706,True,False
2023-09-18,53.79723358154297,162.68972778320312,2.7156206352766645,-2.412447271950823,True,False
2023-09-19,53.68650436401367,161.72837829589844,2.9067376565094705,-2.3132076934650865,True,False
2023-09-20,53.926414489746094,161.78277587890625,3.1295679314222937,-2.1975006653125697,True,False
2023-09-21,53.09593200683594,159.0619354248047,3.1533798213576603,-2.1851360841523393,True,False
2023-09-22,53.15129470825195,158.96212768554688,3.2400803360165824,-2.1401159050299006,True,False
2023-09-25,52.59763717651367,158.109619140625,2.954094968455216,-2.2886168974941277,True,False
2023-09-26,52.163936614990234,156.468017578125,3.0358274141057535,-2.246176441889248,True,False
2023-09-27,51.62873840332031,153.79249572753906,3.3406943587500137,-2.0878709864903993,True,False
2023-09-28,51.49955368041992,153.72901916503906,3.2314401209574797,-2.1446024300655067,True,False
2023-09-29,51.65641784667969,153.6746063232422,3.405388929018841,-2.0542776317887608,True,False
2023-10-02,51.195030212402344,153.42971801757812,3.020891764812653,-2.2539319391793224,True,False
2023-10-03,50.6413688659668,152.09649658203125,2.8858376793900646,-2.324060232429498,True,False
2023-10-04,50.78902053833008,153.1939239501953,2.6889171355412813,-2.4263133527464484,True,False
2023-10-05,48.33446502685547,145.20364379882812,2.743164137820173,-2.3981450106200075,True,False
2023-10-06,49.035762786865234,145.3759307861328,3.3903669201008952,-2.0620779722472378,True,False
2023-10-09,48.79584884643555,146.3463897705078,2.845746524656846,-2.3448779977497547,True,False
2023-10-10,49.857025146484375,149.103515625,3.0412354966710993,-2.24336823657745,True,False
2023-10-11,49.561737060546875,147.48916625976562,3.2528237240607822,-2.1334987630828937,True,False
2023-10-12,48.73125076293945,143.37156677246094,3.715188709347686,-1.8934107481564673,False,False
2023-10-13,48.805076599121094,145.11294555664062,3.242253307076446,-2.13898756632594,True,False
2023-10-16,49.30335998535156,146.0924530029297,3.432989185968289,-2.039945900119373,True,False
2023-10-17,49.8939323425293,145.44850158691406,4.225750565386839,-1.628295987276532,False,False
2023-10-18,49.8754768371582,146.95407104492188,3.7345736573457486,-1.883344904434718,False,False
2023-10-19,50.152313232421875,145.62081909179688,4.43002689558638,-1.5222232954103208,False,False
2023-10-20,50.355316162109375,145.11294555664062,4.792492870064727,-1.3340089213549848,False,False
2023-10-23,49.90316390991211,145.18548583984375,4.317564289453337,-1.5806207189158668,False,False
2023-10-24,51.34267807006836,147.09915161132812,5.156222233427663,-1.1451385189691456,False,False
2023-10-25,51.78561019897461,147.24427795410156,5.5535873325596725,-0.9388023973174414,False,False
2023-10-26,51.471866607666016,146.39173889160156,5.5075254873919945,-0.9627205081650742,False,False
2023-10-27,50.97357177734375,144.76828002929688,5.518967186649171,-0.956779282186779,False,False
2023-10-30,51.813289642333984,147.1807861328125,5.601202052008901,-0.9140779397187536,False,False
2023-10-31,52.12702178955078,148.08775329589844,5.630163020301197,-0.899039643980745,False,False
2023-11-01,52.08089065551758,149.52981567382812,5.131250550669854,-1.1581053350851507,False,False
2023-11-02,52.680686950683594,151.30743408203125,5.172907025139921,-1.1364747605766903,False,False
2023-11-03,52.357723236083984,151.27114868164062,4.861336265729371,-1.2982612442343597,False,False
2023-11-06,52.5699577331543,151.1895294189453,5.099197725502066,-1.1747491109163655,False,False
2023-11-07,52.76374053955078,151.62486267089844,5.156293815521828,-1.1451013491932343,False,False
2023-11-08,52.680686950683594,151.81533813476562,5.01343439838508,-1.219282645280405,False,False
2023-11-09,52.283905029296875,150.6997833251953,4.966916379822962,-1.2434376290925104,False,False
2023-11-10,52.33926773071289,151.3890838623047,4.805851260502834,-1.3270724327692258,False,False
2023-11-13,52.533050537109375,152.15997314453125,4.757588865424786,-1.352133202936961,False,False
2023-11-14,52.689910888671875,152.46832275390625,4.817633052790271,-1.3209546098099225,False,False
2023-11-15,52.79141616821289,151.68836975097656,5.164029377112087,-1.141084575247011,False,False
2023-11-16,52.73605728149414,152.10557556152344,4.977675460629143,-1.2378508601212697,False,False
2023-11-17,52.837554931640625,151.2439422607422,5.349710282186805,-1.0446677588190343,False,False
2023-11-20,52.96675109863281,151.0262908935547,5.547245016385354,-0.9420957135260274,False,False
