direction,planned_entry,entry_price,exit_price,stop,target,shares,bars_held,exit_reason,gross_pnl,costs,pnl,r_multiple,r_multiple_gross,exit_style,scale_out,ticker,strategy,strategy_label,regime,signal_date,entry_date,exit_date,index_symbol,signal_price,headline,currency,fx_rate,fx_in,fx_out,pnl_base,costs_base
long,1685.6,1686.4428,1888.1554,1635.68,1912.16,88,40,timeout,17750.71,2.0,17748.71,4.06,4.08,fixed,,GC=F,ts_momentum,Time-series momentum,SIDEWAYS,2020-05-26,2020-05-27,2020-07-23,^GSPC,1704.8,Trend-following long — its own 12-month return is +32.9%,GBP,1.0,1.0,1.0,17748.71,2.0
long,277.0076,277.1461,297.2697,257.24,325.16,505,40,timeout,10162.42,2.0,10160.42,1.03,1.03,fixed,,SPY,ts_momentum,Time-series momentum,SIDEWAYS,2020-05-26,2020-05-27,2020-07-23,^GSPC,274.22,Trend-following long — its own 12-month return is +7.9%,GBP,1.0,1.0,1.0,10160.42,2.0
long,1.1126,1.1131,1.1694,1.09,1.17,134824,39,target,7590.59,2.0,7588.59,2.52,2.55,fixed,,EURUSD=X,low_beta,Low beta,SIDEWAYS,2020-06-01,2020-06-02,2020-07-27,^GSPC,1.11,"Defensive tilt — beta 0.02, still in its own uptrend",GBP,1.0,1.0,1.0,7588.59,2.0
long,77.5729,77.6117,94.0465,72.68,93.32,1933,28,target,31768.47,2.0,31766.47,3.37,3.38,fixed,,AAPL,ts_momentum,Time-series momentum,TRENDING_UP,2020-06-01,2020-06-02,2020-07-13,^GSPC,77.84,Trend-following long — its own 12-month return is +86.0%,GBP,1.0,1.0,1.0,31766.47,2.0
long,1.2732,1.2739,1.2394,1.24,1.36,117809,8,stop,-4064.41,2.0,-4066.41,-1.02,-1.0,fixed,,GBPUSD=X,ts_momentum,Time-series momentum,SIDEWAYS,2020-06-08,2020-06-09,2020-06-19,^GSPC,1.27,Trend-following long — its own 12-month return is +0.5%,GBP,1.0,1.0,1.0,-4066.41,2.0
long,131.455,131.5207,140.814,124.9,143.38,1141,40,timeout,10603.66,2.0,10601.66,1.43,1.44,fixed,,TLT,ts_momentum,Time-series momentum,SIDEWAYS,2020-06-08,2020-06-09,2020-08-05,^GSPC,129.52,Trend-following long — its own 12-month return is +21.3%,GBP,1.0,1.0,1.0,10601.66,2.0
long,102.8394,102.8908,104.915,101.3,105.86,1458,40,timeout,2951.28,2.0,2949.28,1.35,1.38,fixed,,IEF,ts_momentum,Time-series momentum,SIDEWAYS,2020-06-08,2020-06-09,2020-08-05,^GSPC,102.44,Trend-following long — its own 12-month return is +11.6%,GBP,1.0,1.0,1.0,2949.28,2.0
long,8353.4036,8357.5803,8434.066,7100.99,11775.11,7,40,timeout,535.4,304.52,230.88,0.06,0.07,fixed,,AZN.L,ts_momentum,Time-series momentum,TRENDING_UP,2020-06-15,2020-06-16,2020-08-11,,8269.52,Trend-following long — its own 12-month return is +32.5%,GBP,1.0,1.0,1.0,230.88,304.52
long,95.9388,95.9868,87.9767,88.91,113.87,1422,3,stop,-11390.36,2.0,-11392.36,-1.13,-1.13,fixed,,AAPL,ts_momentum,Time-series momentum,TRENDING_UP,2020-07-20,2020-07-21,2020-07-24,^GSPC,95.15,Trend-following long — its own 12-month return is +96.5%,GBP,1.0,1.0,1.0,-11392.36,2.0
long,1.2889,1.2895,1.2814,1.25,1.37,116380,40,timeout,-942.68,2.0,-944.68,-0.19,-0.18,fixed,,GBPUSD=X,ts_momentum,Time-series momentum,SIDEWAYS,2020-07-27,2020-07-28,2020-09-22,^GSPC,1.28,Trend-following long — its own 12-month return is +5.4%,GBP,1.0,1.0,1.0,-944.68,2.0
long,1931.5,1932.4657,1875.3119,1876.25,2095.25,77,11,stop,-4400.84,2.0,-4402.84,-1.02,-1.0,fixed,,GC=F,ts_momentum,Time-series momentum,TRENDING_UP,2020-07-27,2020-07-28,2020-08-12,^GSPC,1931.0,Trend-following long — its own 12-month return is +36.1%,GBP,1.0,1.0,1.0,-4402.84,2.0
long,91.2905,91.3362,114.5227,84.1,114.58,1390,17,target,32229.23,2.0,32227.23,3.23,3.24,fixed,,AAPL,ts_momentum,Time-series momentum,TRENDING_UP,2020-07-27,2020-07-28,2020-08-20,^GSPC,91.72,Trend-following long — its own 12-month return is +84.7%,GBP,1.0,1.0,1.0,32227.23,2.0
long,296.9304,297.0788,298.164,285.12,335.28,505,40,timeout,548.03,2.0,546.03,0.1,0.12,fixed,,SPY,ts_momentum,Time-series momentum,SIDEWAYS,2020-07-27,2020-07-28,2020-09-23,^GSPC,297.66,Trend-following long — its own 12-month return is +9.2%,GBP,1.0,1.0,1.0,546.03,2.0
long,1.1761,1.1766,1.1673,1.15,1.27,127545,40,timeout,-1186.17,2.0,-1188.17,-0.34,-0.31,fixed,,EURUSD=X,ts_momentum,Time-series momentum,TRENDING_UP,2020-08-03,2020-08-04,2020-09-29,^GSPC,1.18,Trend-following long — its own 12-month return is +5.7%,GBP,1.0,1.0,1.0,-1188.17,2.0
long,138.4821,138.5513,136.1919,136.26,151.62,1083,2,stop,-2555.23,2.0,-2557.23,-1.03,-1.0,fixed,,TLT,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2020-08-10,2020-08-11,2020-08-13,^GSPC,140.1,Trend-following long — its own 12-month return is +23.0%,GBP,1.0,1.0,1.0,-2557.23,2.0
long,104.377,104.4292,103.918,103.97,107.09,1437,1,stop,-734.59,2.0,-736.59,-1.13,-1.0,fixed,,IEF,ts_momentum,Time-series momentum,SIDEWAYS,2020-08-10,2020-08-11,2020-08-12,^GSPC,104.75,Trend-following long — its own 12-month return is +10.8%,GBP,1.0,1.0,1.0,-736.59,2.0
long,136.1543,136.2224,134.5224,131.11,148.75,1101,40,timeout,-1871.7,2.0,-1873.7,-0.32,-0.31,fixed,,TLT,ts_momentum,Time-series momentum,SIDEWAYS,2020-08-17,2020-08-18,2020-10-14,^GSPC,135.52,Trend-following long — its own 12-month return is +14.0%,GBP,1.0,1.0,1.0,-1873.7,2.0
long,104.2058,104.2579,104.0313,103.1,107.06,1439,40,timeout,-326.08,2.0,-328.08,-0.16,-0.11,fixed,,IEF,ts_momentum,Time-series momentum,SIDEWAYS,2020-08-17,2020-08-18,2020-10-14,^GSPC,104.09,Trend-following long — its own 12-month return is +8.7%,GBP,1.0,1.0,1.0,-328.08,2.0
long,2001.1,2002.1005,1900.3494,1851.02,2386.94,66,40,timeout,-6715.57,2.0,-6717.57,-0.67,-0.66,fixed,,GC=F,ts_momentum,Time-series momentum,TRENDING_UP,2020-08-17,2020-08-18,2020-10-14,^GSPC,1985.0,Trend-following long — its own 12-month return is +31.2%,GBP,1.0,1.0,1.0,-6717.57,2.0
long,8575.7831,8580.071,8175.2111,7908.42,10545.9,14,40,timeout,-5668.04,612.6,-6280.64,-0.6,-0.59,fixed,,AZN.L,ts_momentum,Time-series momentum,TRENDING_UP,2020-08-17,2020-08-18,2020-10-14,,8567.79,Trend-following long — its own 12-month return is +17.9%,GBP,1.0,1.0,1.0,-6280.64,612.6
long,120.8491,120.9095,112.4338,112.49,150.41,1196,8,stop,-10136.94,2.0,-10138.94,-1.01,-1.0,fixed,,AAPL,ts_momentum,Time-series momentum,TRENDING_UP,2020-08-24,2020-08-25,2020-09-04,^GSPC,121.97,Trend-following long — its own 12-month return is +150.9%,GBP,1.0,1.0,1.0,-10138.94,2.0
long,113.6411,113.6979,111.3467,92.48,159.92,472,40,timeout,-1109.77,2.0,-1111.77,-0.11,-0.11,fixed,,AAPL,ts_momentum,Time-series momentum,TRENDING_UP,2020-09-08,2020-09-09,2020-11-04,^GSPC,109.34,Trend-following long — its own 12-month return is +112.8%,GBP,1.0,1.0,1.0,-1111.77,2.0
long,37.8,37.8189,35.3523,35.37,41.94,3968,35,stop,-9787.47,2.0,-9789.47,-1.01,-1.0,fixed,,CL=F,band_reversion,Band reversion,SIDEWAYS,2020-09-09,2020-09-10,2020-10-29,^GSPC,38.05,Oversold and stalling — fade back to the 20-day average,GBP,1.0,1.0,1.0,-9789.47,2.0
long,1.2873,1.2879,1.3322,1.22,1.46,116524,40,timeout,5162.01,2.0,5160.01,0.67,0.68,fixed,,GBPUSD=X,ts_momentum,Time-series momentum,SIDEWAYS,2020-09-28,2020-09-29,2020-11-24,^GSPC,1.28,Trend-following long — its own 12-month return is +4.5%,GBP,1.0,1.0,1.0,5160.01,2.0
long,308.7888,308.9432,335.6654,289.82,366.5,485,40,timeout,12960.27,2.0,12958.27,1.42,1.43,fixed,,SPY,ts_momentum,Time-series momentum,TRENDING_UP,2020-09-28,2020-09-29,2020-11-24,^GSPC,308.99,Trend-following long — its own 12-month return is +15.3%,GBP,1.0,1.0,1.0,12958.27,2.0
long,1.1744,1.175,1.191,1.14,1.26,127723,40,timeout,2043.57,2.0,2041.57,0.48,0.5,fixed,,EURUSD=X,high_52w,52-week high,SIDEWAYS,2020-10-01,2020-10-02,2020-11-27,^GSPC,1.17,At 98% of its 52-week high,GBP,1.0,1.0,1.0,2041.57,2.0
long,132.7135,132.7799,129.4552,129.52,145.36,1130,14,stop,-3756.91,2.0,-3758.91,-1.02,-1.0,fixed,,TLT,ts_momentum,Time-series momentum,TRENDING_UP,2020-10-19,2020-10-20,2020-11-09,^GSPC,133.48,Trend-following long — its own 12-month return is +17.1%,GBP,1.0,1.0,1.0,-3758.91,2.0
long,103.612,103.6638,102.7586,102.81,106.53,1447,10,stop,-1309.82,2.0,-1311.82,-1.06,-1.0,fixed,,IEF,ts_momentum,Time-series momentum,SIDEWAYS,2020-10-19,2020-10-20,2020-11-03,^GSPC,103.74,Trend-following long — its own 12-month return is +9.6%,GBP,1.0,1.0,1.0,-1311.82,2.0
long,1901.3,1902.2507,1833.8826,1837.85,2112.05,78,24,stop,-5332.71,2.0,-5334.71,-1.06,-1.05,fixed,,GC=F,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2020-10-19,2020-10-20,2020-11-23,^GSPC,1906.4,Trend-following long — its own 12-month return is +28.1%,GBP,1.0,1.0,1.0,-5334.71,2.0
long,8107.395,8111.4487,7625.3054,7629.12,9506.28,18,39,stop,-8750.58,742.03,-9492.61,-1.01,-1.0,fixed,,AZN.L,ts_momentum,Time-series momentum,SIDEWAYS,2020-10-19,2020-10-20,2020-12-14,,8098.41,Trend-following long — its own 12-month return is +20.5%,GBP,1.0,1.0,1.0,-9492.61,742.03
long,112.1771,112.2331,128.1314,100.83,149.19,881,40,timeout,14006.4,2.0,14004.4,1.41,1.41,fixed,,AAPL,ts_momentum,Time-series momentum,SIDEWAYS,2020-11-09,2020-11-10,2021-01-08,^GSPC,112.92,Trend-following long — its own 12-month return is +80.4%,GBP,1.0,1.0,1.0,14004.4,2.0
long,1.1938,1.1944,1.214,1.17,1.29,125652,40,timeout,2462.78,2.0,2460.78,0.85,0.88,fixed,,EURUSD=X,ts_momentum,Time-series momentum,SIDEWAYS,2020-11-30,2020-12-01,2021-01-26,^GSPC,1.2,Trend-following long — its own 12-month return is +7.5%,GBP,1.0,1.0,1.0,2460.78,2.0
long,1.3337,1.3344,1.3672,1.3,1.42,112466,40,timeout,3688.88,2.0,3686.88,0.99,1.01,fixed,,GBPUSD=X,ts_momentum,Time-series momentum,TRENDING_UP,2020-11-30,2020-12-01,2021-01-26,^GSPC,1.33,Trend-following long — its own 12-month return is +1.0%,GBP,1.0,1.0,1.0,3686.88,2.0
long,338.0062,338.1753,343.4537,323.24,369.32,443,40,timeout,2338.33,2.0,2336.33,0.37,0.38,fixed,,SPY,ts_momentum,Time-series momentum,SIDEWAYS,2020-11-30,2020-12-01,2021-01-29,^GSPC,334.76,Trend-following long — its own 12-month return is +17.4%,GBP,1.0,1.0,1.0,2336.33,2.0
long,102.5967,102.648,101.7668,101.88,105.12,1462,24,stop,-1288.31,2.0,-1290.31,-1.16,-1.09,fixed,,IEF,high_52w,52-week high,SIDEWAYS,2020-12-01,2020-12-02,2021-01-07,^GSPC,102.69,At 98% of its 52-week high,GBP,1.0,1.0,1.0,-1290.31,2.0
long,1863.0,1863.9315,1786.6262,1787.52,2084.64,80,39,stop,-6184.42,2.0,-6186.42,-1.01,-1.0,fixed,,GC=F,ts_momentum,Time-series momentum,TRENDING_UP,2020-12-07,2020-12-08,2021-02-04,^GSPC,1861.8,Trend-following long — its own 12-month return is +27.6%,GBP,1.0,1.0,1.0,-6186.42,2.0
long,125.5767,125.6395,124.7976,124.86,130.1,1194,15,stop,-1005.23,2.0,-1007.23,-1.09,-1.0,fixed,,TLT,band_reversion,Band reversion,SIDEWAYS,2021-01-11,2021-01-12,2021-02-03,^GSPC,125.81,Oversold and stalling — fade back to the 20-day average,GBP,1.0,1.0,1.0,-1007.23,2.0
long,124.7491,124.8114,113.4333,113.49,160.41,888,37,stop,-10103.75,2.0,-10105.75,-1.01,-1.0,fixed,,AAPL,ts_momentum,Time-series momentum,SIDEWAYS,2021-01-11,2021-01-12,2021-03-08,^GSPC,125.22,Trend-following long — its own 12-month return is +67.7%,GBP,1.0,1.0,1.0,-10105.75,2.0
long,1.2068,1.2074,1.1794,1.18,1.3,124298,37,stop,-3480.34,2.0,-3482.34,-1.02,-1.0,fixed,,EURUSD=X,ts_momentum,Time-series momentum,SIDEWAYS,2021-02-01,2021-02-02,2021-03-25,^GSPC,1.21,Trend-following long — its own 12-month return is +11.5%,GBP,1.0,1.0,1.0,-3482.34,2.0
long,1.3676,1.3682,1.3768,1.34,1.46,109684,40,timeout,943.28,2.0,941.28,0.34,0.36,fixed,,GBPUSD=X,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2021-02-01,2021-02-02,2021-03-30,^GSPC,1.37,Trend-following long — its own 12-month return is +5.7%,GBP,1.0,1.0,1.0,941.28,2.0
long,101.6785,101.7293,100.7087,101.1,104.7,1475,9,stop,-1505.39,2.0,-1507.39,-1.68,-1.59,fixed,,IEF,high_52w,52-week high,SIDEWAYS,2021-02-01,2021-02-02,2021-02-16,^GSPC,102.0,At 97% of its 52-week high,GBP,1.0,1.0,1.0,-1507.39,2.0
long,53.48,53.5067,65.937,49.41,65.97,2457,22,target,30541.25,2.0,30539.25,3.06,3.07,fixed,,CL=F,ts_momentum,Time-series momentum,TRENDING_UP,2021-02-01,2021-02-02,2021-03-05,^GSPC,53.55,Trend-following long — its own 12-month return is +3.9%,GBP,1.0,1.0,1.0,30539.25,2.0
long,352.5209,352.6972,369.0297,334.89,392.73,425,40,timeout,6941.31,2.0,6939.31,0.94,0.95,fixed,,SPY,ts_momentum,Time-series momentum,TRENDING_UP,2021-02-01,2021-02-02,2021-03-31,^GSPC,349.35,Trend-following long — its own 12-month return is +19.1%,GBP,1.0,1.0,1.0,6939.31,2.0
long,64.73,64.7624,57.3413,57.37,88.09,1358,10,stop,-10077.85,2.0,-10079.85,-1.0,-1.0,fixed,,CL=F,ts_momentum,Time-series momentum,TRENDING_UP,2021-03-08,2021-03-09,2021-03-23,^GSPC,65.05,Trend-following long — its own 12-month return is +57.6%,GBP,1.0,1.0,1.0,-10079.85,2.0
long,122.2132,122.2743,119.5074,108.01,158.17,704,40,timeout,-1947.9,2.0,-1949.9,-0.19,-0.19,fixed,,AAPL,ts_momentum,Time-series momentum,TRENDING_UP,2021-03-15,2021-03-16,2021-05-12,^GSPC,120.55,Trend-following long — its own 12-month return is +79.8%,GBP,1.0,1.0,1.0,-1949.9,2.0
long,61.96,61.991,66.1769,53.31,86.31,1156,40,timeout,4838.9,2.0,4836.9,0.49,0.49,fixed,,CL=F,ts_momentum,Time-series momentum,TRENDING_UP,2021-03-29,2021-03-30,2021-05-26,^GSPC,61.56,Trend-following long — its own 12-month return is +186.2%,GBP,1.0,1.0,1.0,4836.9,2.0
long,1.3835,1.3842,1.4197,1.35,1.47,108420,40,timeout,3848.91,2.0,3846.91,1.08,1.1,fixed,,GBPUSD=X,high_52w,52-week high,SIDEWAYS,2021-04-01,2021-04-02,2021-05-28,^GSPC,1.38,At 98% of its 52-week high,GBP,1.0,1.0,1.0,3846.91,2.0
long,375.8565,376.0444,390.7619,360.15,412.35,399,40,timeout,5872.28,2.0,5870.28,0.95,0.96,fixed,,SPY,high_52w,52-week high,SIDEWAYS,2021-04-01,2021-04-05,2021-06-01,^GSPC,373.2,At 100% of its 52-week high,GBP,1.0,1.0,1.0,5870.28,2.0
long,423.9294,424.1414,442.35,396.75,511.83,353,40,timeout,6427.64,760.61,5667.03,0.68,0.69,fixed,,HSBA.L,ts_momentum,Time-series momentum,SIDEWAYS,2021-04-06,2021-04-07,2021-06-04,,425.52,Trend-following long — its own 12-month return is +7.5%,GBP,1.0,1.0,1.0,5667.03,760.61
long,1.1912,1.1918,1.2188,1.16,1.28,125922,40,timeout,3399.89,2.0,3397.89,0.88,0.9,fixed,,EURUSD=X,ts_momentum,Time-series momentum,SIDEWAYS,2021-04-12,2021-04-13,2021-06-08,^GSPC,1.19,Trend-following long — its own 12-month return is +10.1%,GBP,1.0,1.0,1.0,3397.89,2.0
long,114.2931,114.3503,116.002,112.81,116.06,1312,7,target,2167.03,2.0,2165.03,1.15,1.19,fixed,,TLT,band_reversion,Band reversion,SIDEWAYS,2021-05-13,2021-05-14,2021-05-25,^GSPC,113.69,Oversold and stalling — fade back to the 20-day average,GBP,1.0,1.0,1.0,2165.03,2.0
long,1870.5,1871.4352,1811.3639,1812.27,2033.19,80,20,stop,-4805.7,2.0,-4807.7,-1.02,-1.0,fixed,,GC=F,ts_momentum,Time-series momentum,SIDEWAYS,2021-05-17,2021-05-18,2021-06-16,^GSPC,1867.5,Trend-following long — its own 12-month return is +6.5%,GBP,1.0,1.0,1.0,-4807.7,2.0
long,7911.1811,7915.1366,7511.5024,7515.26,8813.58,18,3,stop,-7265.42,724.36,-7989.78,-1.01,-1.0,fixed,,AZN.L,low_beta,Low beta,SIDEWAYS,2021-05-17,2021-05-18,2021-05-21,,7886.21,"Defensive tilt — beta 0.16, still in its own uptrend",GBP,1.0,1.0,1.0,-7989.78,724.36
long,123.2583,123.3199,144.5341,113.77,150.61,1053,40,timeout,22338.55,2.0,22336.55,2.24,2.25,fixed,,AAPL,ts_momentum,Time-series momentum,SIDEWAYS,2021-05-17,2021-05-18,2021-07-15,^GSPC,122.98,Trend-following long — its own 12-month return is +65.2%,GBP,1.0,1.0,1.0,22336.55,2.0
long,8090.9806,8095.0261,8445.3563,7599.55,9494.36,18,40,timeout,6305.94,740.55,5565.39,0.72,0.73,fixed,,AZN.L,low_beta,Low beta,SIDEWAYS,2021-05-24,2021-05-25,2021-07-21,,8140.92,"Defensive tilt — beta 0.20, still in its own uptrend",GBP,1.0,1.0,1.0,5565.39,740.55
long,1.4228,1.4235,1.3893,1.39,1.51,105428,13,stop,-3605.64,2.0,-3607.64,-1.02,-1.0,fixed,,GBPUSD=X,ts_momentum,Time-series momentum,SIDEWAYS,2021-05-31,2021-06-01,2021-06-18,^GSPC,1.42,Trend-following long — its own 12-month return is +11.6%,GBP,1.0,1.0,1.0,-3607.64,2.0
long,67.99,68.024,73.5832,61.36,86.8,1508,40,timeout,8383.27,2.0,8381.27,0.84,0.85,fixed,,CL=F,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2021-06-01,2021-06-02,2021-07-29,^GSPC,67.72,Trend-following long — its own 12-month return is +91.1%,GBP,1.0,1.0,1.0,8381.27,2.0
long,444.0168,444.2388,421.1993,421.41,512.25,337,9,stop,-7764.31,760.54,-8524.85,-1.01,-1.0,fixed,,HSBA.L,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2021-06-07,2021-06-08,2021-06-21,,444.12,Trend-following long — its own 12-month return is +5.9%,GBP,1.0,1.0,1.0,-8524.85,760.54
long,394.162,394.3591,410.0791,383.37,423.09,380,40,timeout,5973.6,2.0,5971.6,1.47,1.49,fixed,,SPY,ts_momentum,Time-series momentum,SIDEWAYS,2021-06-07,2021-06-08,2021-08-04,^GSPC,393.3,Trend-following long — its own 12-month return is +34.3%,GBP,1.0,1.0,1.0,5971.6,2.0
long,1.2124,1.213,1.1794,1.18,1.3,123720,16,stop,-4156.99,2.0,-4158.99,-1.02,-1.0,fixed,,EURUSD=X,ts_momentum,Time-series momentum,VOLATILITY_SQUEEZE,2021-06-14,2021-06-15,2021-07-07,^GSPC,1.21,Trend-following long — its own 12-month return is +7.6%,GBP,1.0,1.0,1.0,-4158.99,2.0
long,1.3923,1.393,1.3836,1.35,1.47,107734,40,timeout,-1012.7,2.0,-1014.7,-0.21,-0.19,fixed,,GBPUSD=X,ts_momentum,Time-series momentum,SIDEWAYS,2021-06-21,2021-06-22,2021-08-17,^GSPC,1.38,Trend-following long — its own 12-month return is +10.8%,GBP,1.0,1.0,1.0,-1014.7,2.0
long,418.6957,418.9051,397.831,398.03,482.27,358,14,stop,-7544.53,761.84,-8306.37,-1.01,-1.0,fixed,,HSBA.L,ts_momentum,Time-series momentum,SIDEWAYS,2021-06-28,2021-06-29,2021-07-19,,419.09,Trend-following long — its own 12-month return is +9.3%,GBP,1.0,1.0,1.0,-8306.37,761.84
long,128.0378,128.1018,123.6082,123.67,135.83,1171,1,stop,-5262.01,2.0,-5264.01,-1.01,-1.0,fixed,,TLT,low_beta,Low beta,SIDEWAYS,2021-07-19,2021-07-20,2021-07-21,^GSPC,127.14,"Defensive tilt — beta -0.07, still in its own uptrend",GBP,1.0,1.0,1.0,-5264.01,2.0
long,102.1197,102.1708,100.5297,100.58,104.43,1468,15,stop,-2409.13,2.0,-2411.13,-1.03,-1.0,fixed,,IEF,low_beta,Low beta,SIDEWAYS,2021-07-19,2021-07-20,2021-08-10,^GSPC,101.68,"Defensive tilt — beta -0.00, still in its own uptrend",GBP,1.0,1.0,1.0,-2411.13,2.0
long,139.7174,139.7873,145.2869,129.85,165.37,1013,40,timeout,5571.09,2.0,5569.09,0.56,0.57,fixed,,AAPL,ts_momentum,Time-series momentum,TRENDING_UP,2021-07-19,2021-07-20,2021-09-15,^GSPC,138.73,Trend-following long — its own 12-month return is +48.9%,GBP,1.0,1.0,1.0,5569.09,2.0
long,125.3516,125.4143,127.6703,120.04,134.92,1196,40,timeout,2698.18,2.0,2696.18,0.44,0.45,fixed,,TLT,low_beta,Low beta,SIDEWAYS,2021-07-26,2021-07-27,2021-09-22,^GSPC,124.29,"Defensive tilt — beta -0.08, still in its own uptrend",GBP,1.0,1.0,1.0,2696.18,2.0
long,8211.8472,8215.9531,8603.7819,7850.62,9363.15,18,40,timeout,6980.92,751.44,6229.48,1.09,1.1,fixed,,AZN.L,low_beta,Low beta,SIDEWAYS,2021-07-26,2021-07-27,2021-09-22,,8282.77,"Defensive tilt — beta 0.23, still in its own uptrend",GBP,1.0,1.0,1.0,6229.48,751.44
long,1.1875,1.1881,1.1691,1.16,1.28,126316,40,timeout,-2400.0,2.0,-2402.0,-0.67,-0.65,fixed,,EURUSD=X,high_52w,52-week high,VOLATILITY_SQUEEZE,2021-08-02,2021-08-03,2021-09-28,^GSPC,1.19,At 96% of its 52-week high,GBP,1.0,1.0,1.0,-2402.0,2.0
long,71.52,71.5558,64.2079,64.24,92.32,1373,12,stop,-10088.67,2.0,-10090.67,-1.0,-1.0,fixed,,CL=F,ts_momentum,Time-series momentum,SIDEWAYS,2021-08-02,2021-08-03,2021-08-19,^GSPC,71.26,Trend-following long — its own 12-month return is +77.0%,GBP,1.0,1.0,1.0,-10090.67,2.0
long,413.6769,413.8838,404.4177,404.62,439.06,362,28,stop,-3426.73,2.0,-3428.73,-1.02,-1.0,fixed,,SPY,ts_momentum,Time-series momentum,SIDEWAYS,2021-08-09,2021-08-10,2021-09-20,^GSPC,413.23,Trend-following long — its own 12-month return is +34.1%,GBP,1.0,1.0,1.0,-3428.73,2.0
long,1727.3,1728.1637,1798.7802,1682.6,1799.68,86,8,target,6073.02,2.0,6071.02,1.6,1.62,fixed,,GC=F,band_reversion,Band reversion,SIDEWAYS,2021-08-10,2021-08-11,2021-08-23,^GSPC,1728.8,Oversold and stalling — fade back to the 20-day average,GBP,1.0,1.0,1.0,6071.02,2.0
long,101.3318,101.3824,100.1699,100.22,104.16,1480,26,stop,-1794.5,2.0,-1796.5,-1.05,-1.0,fixed,,IEF,low_beta,Low beta,SIDEWAYS,2021-08-16,2021-08-17,2021-09-23,^GSPC,101.35,"Defensive tilt — beta -0.01, still in its own uptrend",GBP,1.0,1.0,1.0,-1796.5,2.0
long,65.54,65.5728,83.8281,58.29,87.69,1379,40,timeout,25174.06,2.0,25172.06,2.52,2.53,fixed,,CL=F,ts_momentum,Time-series momentum,TRENDING_UP,2021-08-23,2021-08-24,2021-10-20,^GSPC,65.64,Trend-following long — its own 12-month return is +55.0%,GBP,1.0,1.0,1.0,25172.06,2.0
long,1.3774,1.3781,1.3493,1.35,1.47,108900,19,stop,-3136.32,2.0,-3138.32,-1.03,-1.0,fixed,,GBPUSD=X,high_52w,52-week high,SIDEWAYS,2021-09-01,2021-09-02,2021-09-29,^GSPC,1.38,At 97% of its 52-week high,GBP,1.0,1.0,1.0,-3138.32,2.0
long,361.9184,362.0994,356.9914,357.17,381.56,414,2,stop,-2114.71,761.55,-2876.26,-1.04,-1.0,fixed,,HSBA.L,band_reversion,Band reversion,SIDEWAYS,2021-09-20,2021-09-21,2021-09-23,,360.62,Oversold and stalling — fade back to the 20-day average,GBP,1.0,1.0,1.0,-2876.26,761.55
long,140.3851,140.4553,147.4223,130.36,166.6,997,40,timeout,6946.1,2.0,6944.1,0.7,0.71,fixed,,AAPL,ts_momentum,Time-series momentum,SIDEWAYS,2021-09-20,2021-09-21,2021-11-16,^GSPC,139.42,Trend-following long — its own 12-month return is +34.6%,GBP,1.0,1.0,1.0,6944.1,2.0
long,408.8513,409.0557,399.83,400.03,418.3,366,8,stop,-3376.61,2.0,-3378.61,-1.02,-1.0,fixed,,SPY,band_reversion,Band reversion,SIDEWAYS,2021-09-21,2021-09-22,2021-10-04,^GSPC,406.58,Oversold and stalling — fade back to the 20-day average,GBP,1.0,1.0,1.0,-3378.61,2.0
long,8515.1817,8519.4393,8466.9939,7959.28,10354.72,17,40,timeout,-891.57,736.15,-1627.72,-0.09,-0.08,fixed,,AZN.L,ts_momentum,Time-series momentum,SIDEWAYS,2021-09-27,2021-09-28,2021-11-23,,8558.14,Trend-following long — its own 12-month return is +0.7%,GBP,1.0,1.0,1.0,-1627.72,736.15
long,99.2345,99.2842,98.7606,98.81,100.65,1511,6,stop,-791.16,2.0,-793.16,-1.12,-1.0,fixed,,IEF,band_reversion,Band reversion,SIDEWAYS,2021-09-29,2021-09-30,2021-10-08,^GSPC,99.33,Oversold and stalling — fade back to the 20-day average,GBP,1.0,1.0,1.0,-793.16,2.0
long,121.8381,121.899,128.6151,118.86,130.41,1231,40,timeout,8267.52,2.0,8265.52,2.28,2.3,fixed,,TLT,low_beta,Low beta,SIDEWAYS,2021-10-04,2021-10-05,2021-12-01,^GSPC,122.16,"Defensive tilt — beta -0.08, still in its own uptrend",GBP,1.0,1.0,1.0,8265.52,2.0
long,420.5931,420.8034,390.0549,390.25,547.33,329,10,stop,-10116.26,704.22,-10820.48,-1.01,-1.0,fixed,,HSBA.L,ts_momentum,Time-series momentum,SIDEWAYS,2021-10-11,2021-10-12,2021-10-26,,429.52,Trend-following long — its own 12-month return is +39.8%,GBP,1.0,1.0,1.0,-10820.48,704.22
long,408.4951,408.6994,440.0136,390.24,459.6,367,40,timeout,11492.31,2.0,11490.31,1.73,1.74,fixed,,SPY,ts_momentum,Time-series momentum,TRENDING_UP,2021-10-11,2021-10-12,2021-12-08,^GSPC,407.58,Trend-following long — its own 12-month return is +27.1%,GBP,1.0,1.0,1.0,11490.31,2.0
