Datetime,Returns,SMA_10,SMA_50,Vol_10,Actual,Predicted
2026-08-18 14:45:00+00:00,-0.0006247286421838805,770.2279968261719,774.3131335449219,0.0015771879029120332,0,0
2026-08-18 15:00:00+00:00,-0.00026045969825305715,769.6789916992187,774.146533203125,0.0015814429905123308,1,0
2026-08-18 15:15:00+00:00,0.00015638013458718625,769.1509948730469,773.9789343261718,0.0015951368043257636,1,0
2026-08-18 15:30:00+00:00,0.0002864798596471374,768.6589965820312,773.8091345214843,0.001618199419969705,1,0
2026-08-18 15:45:00+00:00,0.00037754606185136375,768.2259948730468,773.64193359375,0.001649109975248828,1,0
2026-08-18 16:00:00+00:00,0.00026031393686021254,768.2059936523438,773.4902331542969,0.0004484969754458627,0,0
2026-08-18 16:15:00+00:00,-0.00044234705056567236,768.1799987792969,773.3404333496094,0.0004556641286601836,1,0
2026-08-18 16:30:00+00:00,0.00020824141830444454,768.2079956054688,773.1866333007813,0.0004301971095628919,1,0
2026-08-18 16:45:00+00:00,0.0003383913573893338,768.2049987792968,773.0438330078125,0.00037159124627684267,0,0
2026-08-18 17:00:00+00:00,-1.3022866088285845e-05,768.2269958496094,772.9042333984376,0.00035283668867121205,0,0
2026-08-18 17:15:00+00:00,-0.0004163400981650467,768.2649963378906,772.7536328125,0.00031397120252955266,0,0
2026-08-18 17:30:00+00:00,-0.00027327989175573997,768.302001953125,772.5922338867188,0.0003154004723745523,0,0
2026-08-18 17:45:00+00:00,-0.0006119487584099748,768.2799987792969,772.4261340332031,0.00037422711377778405,1,0
2026-08-18 18:00:00+00:00,0.0005732034655234752,768.2799987792969,772.2631335449219,0.0004102956246923899,1,0
2026-08-18 18:15:00+00:00,0.0003905785927171834,768.2809997558594,772.106533203125,0.0004116463079628598,0,0
2026-08-18 18:30:00+00:00,-0.00035134377276324624,768.2350036621094,771.947333984375,0.00041433047682091004,0,0
2026-08-18 18:45:00+00:00,-0.0005077720511932338,768.1840026855468,771.7782336425781,0.0004214970802971194,0,0
2026-08-18 19:00:00+00:00,-0.00010422963211076386,768.1090026855469,771.607333984375,0.0004103144678983342,1,0
2026-08-18 19:15:00+00:00,0.0005211229730948119,768.0480041503906,771.4417346191407,0.00043520156185043214,0,0
2026-08-18 19:30:00+00:00,-0.00016275617408556542,767.9755065917968,771.2883349609375,0.0004352435976463143,0,0
2026-08-18 19:45:00+00:00,-0.0006576483372958686,767.8845092773438,771.1303247070313,0.0004610100970264324,1,0
2026-08-19 13:30:00+00:00,0.0035313997912020945,768.0855041503906,771.0191247558594,0.0012365867344556107,0,0
2026-08-19 13:45:00+00:00,-0.00014281957544381996,768.3225036621094,770.9097241210937,0.0012083206038989952,0,0
2026-08-19 14:00:00+00:00,-0.0016233977270528888,768.3905029296875,770.782099609375,0.0013466866196398806,1,0
2026-08-19 14:15:00+00:00,0.001678121444035563,768.5575073242187,770.6772998046876,0.0014371985583953844,1,0
2026-08-19 14:30:00+00:00,0.0013369348483835974,768.8544555664063,770.5918896484375,0.0014618277405450484,1,0
2026-08-19 14:45:00+00:00,0.0014791373635432148,769.3044555664062,770.5215893554688,0.0014617434120474141,0,0
2026-08-19 15:00:00+00:00,-0.0004921068075697255,769.7244567871094,770.4559899902343,0.0014870095240192753,0,0
2026-08-19 15:15:00+00:00,-0.0009215927343001473,770.0333251953125,770.3721643066406,0.0015580667312533097,0,1
2026-08-19 15:30:00+00:00,-0.0007895458587626747,770.2938110351563,770.2745617675781,0.0015954920458847524,1,0
2026-08-19 15:45:00+00:00,0.00015708336666975242,770.6169006347657,770.1811804199219,0.0015592868247837335,1,0
2026-08-19 16:00:00+00:00,0.0012056215132554282,770.7619018554688,770.1133801269531,0.0011682842727409994,0,0
