Date,EURUSD=X,GBPUSD=X,Spread,Z-Score,Signal_Long,Signal_Short
2022-12-28,1.0637166500091553,1.2027326822280884,0.1303691937256537,0.13587680817721168,False,False
2022-12-29,1.062925100326538,1.2028483152389526,0.12948791024088135,0.10532469113242836,False,False
2022-12-30,1.066075325012207,1.2056326866149902,0.13047740047609957,0.1396280929360676,False,False
2023-01-02,1.0709733963012695,1.2120330333709717,0.13040865956133862,0.13724499997014825,False,False
2023-01-03,1.0677714347839355,1.206287145614624,0.13166563542944487,0.18082152728334377,False,False
2023-01-04,1.0546854734420776,1.1969740390777588,0.12580685301497563,-0.022289286841377935,False,False
2023-01-05,1.0606365203857422,1.2057054042816162,0.12498216531425876,-0.050879355296142605,False,False
2023-01-06,1.0522217750549316,1.1912277936935425,0.12780236954049295,0.046890784617868775,False,False
2023-01-09,1.0656323432922363,1.2116365432739258,0.12537529173371575,-0.037250546191942444,False,False
2023-01-10,1.073318362236023,1.2184869050979614,0.12774527671786917,0.04491150481816905,False,False
2023-01-11,1.0738946199417114,1.2154507637023926,0.13067764803911308,0.14657022573310038,False,False
2023-01-12,1.0766000747680664,1.2159533500671387,0.13299308460785364,0.2268412058209744,False,False
2023-01-13,1.0860239267349243,1.2217769622802734,0.1378976832727712,0.39687261462123985,False,False
2023-01-16,1.082461953163147,1.2226732969284058,0.1336401339706801,0.24927295248184908,False,False
2023-01-17,1.0830129384994507,1.2207776308059692,0.13566219860788153,0.3193733872855885,False,False
2023-01-18,1.0793308019638062,1.228471040725708,0.1260098039385409,-0.015253434611928256,False,False
2023-01-19,1.0797853469848633,1.2347661256790161,0.12157922226845808,-0.16885173992433203,False,False
2023-01-20,1.083388328552246,1.2393262386322021,0.12164345421332545,-0.16662496280719463,False,False
2023-01-23,1.086507797241211,1.240633249282837,0.12374865341071428,-0.09364243971155038,False,False
2023-01-24,1.0874292850494385,1.2379761934280396,0.12673207597794756,0.009786113124322912,False,False
2023-01-25,1.088814616203308,1.232923984527588,0.132038034213401,0.19373175586626268,False,False
2023-01-26,1.0922038555145264,1.2412492036819458,0.12896671729667342,0.08725610354455411,False,False
2023-01-27,1.0894432067871094,1.2415266036987305,0.12599079995315854,-0.01591226005884884,False,False
2023-01-30,1.0871455669403076,1.2400301694869995,0.12485442651713341,-0.05530777219986094,False,False
2023-01-31,1.0850694179534912,1.2353609800338745,0.12640167295589633,-0.0016682168115965347,False,False
2023-02-01,1.0860947370529175,1.2308903932571411,0.13089626736297355,0.15414926617382968,False,False
2023-02-02,1.1012852191925049,1.2390038967132568,0.13979048939072602,0.4624919471720782,False,False
2023-02-03,1.0905125141143799,1.222299575805664,0.14198071087011543,0.5384220016307631,False,False
2023-02-06,1.079086184501648,1.2045146226882935,0.1443559025742135,0.6207645579151896,False,False
2023-02-07,1.0730764865875244,1.2026747465133667,0.13977398971417476,0.46191994048194324,False,False
2023-02-08,1.0729728937149048,1.2054582834243774,0.1375103099546251,0.38344325260490447,False,False
2023-02-09,1.0715816020965576,1.2071462869644165,0.1348090898429618,0.28979802443342845,False,False
2023-02-10,1.0742292404174805,1.2116806507110596,0.1339379605014368,0.25959792870567056,False,False
2023-02-13,1.0677714347839355,1.2052258253097534,0.13248924371870996,0.20937417496989483,False,False
2023-02-14,1.0730419158935547,1.215214490890503,0.13000829697639094,0.1233653292773137,False,False
2023-02-15,1.0735719203948975,1.2174336910247803,0.1288161525489504,0.08203636225274934,False,False
2023-02-16,1.0691757202148438,1.2039779424667358,0.13486191414029836,0.29162932405826103,False,False
2023-02-17,1.0665756464004517,1.197533130645752,0.1372631584144759,0.37487506437386375,False,False
2023-02-20,1.0684444904327393,1.2029786109924316,0.13490618792877784,0.29316419676495964,False,False
2023-02-21,1.068261981010437,1.2039200067520142,0.13399313434604354,0.2615106818519197,False,False
2023-02-22,1.065200924873352,1.2109322547912598,0.12549041692630825,-0.03325941459846022,False,False
2023-02-23,1.0605803728103638,1.204993486404419,0.12547848193111788,-0.03367317404849596,False,False
2023-02-24,1.0598047971725464,1.2017786502838135,0.1271976910113617,0.025927939499696483,False,False
2023-02-27,1.0554758310317993,1.1952428817749023,0.12794062738294132,0.05168387317317377,False,False
2023-02-28,1.0611205101013184,1.2061562538146973,0.12511628571050437,-0.0462297026985485,False,False
2023-03-01,1.0577309131622314,1.2033549547195435,0.12390055951043111,-0.08837619676185542,False,False
2023-03-02,1.066894292831421,1.2029930353164673,0.13334479672945865,0.23903427432959518,False,False
2023-03-03,1.0599732398986816,1.1951572895050049,0.13250445776523334,0.2099016117574198,False,False
2023-03-06,1.0626201629638672,1.2028483152389526,0.12918297287821046,0.09475319835328534,False,False
2023-03-07,1.0688328742980957,1.2026457786560059,0.135552857129822,0.31558276407155306,False,False
2023-03-08,1.05507493019104,1.1827740669250488,0.13721580568673608,0.3732334517653281,False,False
2023-03-09,1.0549525022506714,1.1850166320800781,0.13535309703900433,0.30865753083957564,False,False
2023-03-10,1.0584698915481567,1.192250370979309,0.13325694319362869,0.23598858976174192,False,False
2023-03-13,1.0683646202087402,1.2079336643218994,0.13098108551882015,0.1570897209420447,False,False
2023-03-14,1.0725010633468628,1.2171372175216675,0.12797536556891553,0.05288816797972154,False,False
2023-03-15,1.0727657079696655,1.215214490890503,0.12973208905250178,0.11378982154890308,False,False
2023-03-16,1.0583354234695435,1.20692777633667,0.12173248034929851,-0.163538626828714,False,False
2023-03-17,1.0614134073257446,1.2110495567321777,0.12161187044950428,-0.1677199008897216,False,False
2023-03-20,1.0678855180740356,1.2187690734863281,0.12209346357680839,-0.15102414992241575,False,False
2023-03-21,1.071914792060852,1.2276264429092407,0.11924922082761669,-0.2496276513820272,False,False
2023-03-22,1.0774236917495728,1.2225087881088257,0.1287295350797596,0.0790335293362513,False,False
2023-03-23,1.0870392322540283,1.227973222732544,0.134104552123402,0.26537328569454655,False,False
2023-03-24,1.0835057497024536,1.228154182434082,0.13043064079690825,0.13800703998736877,False,False
2023-03-27,1.077818512916565,1.2246003150939941,0.12750128453663667,0.036452844457646155,False,False
2023-03-28,1.0807071924209595,1.229755163192749,0.12638968664640038,-0.0020837552132378736,False,False
2023-03-29,1.0839520692825317,1.2330456972122192,0.1270810355276758,0.021883756154529393,False,False
2023-03-30,1.0843634605407715,1.2313603162765503,0.12880032007959508,0.08148748613602871,False,False
2023-03-31,1.0904649496078491,1.2387275695800781,0.12918465584049865,0.0948115428720462,False,False
2023-04-03,1.0803335905075073,1.228697419166565,0.12683691774998163,0.013420741647056254,False,False
2023-04-04,1.091226577758789,1.2423131465911865,0.12716379605203465,0.024752877465196384,False,False
2023-04-05,1.0960105657577515,1.249843716621399,0.12610389331291316,-0.0119915675417258,False,False
2023-04-06,1.090334177017212,1.2463078498840332,0.12317141622775829,-0.11365395505366327,False,False
2023-04-07,1.0920130014419556,1.243900179862976,0.12671864642789066,0.009320540817242722,False,False
2023-04-10,1.0913575887680054,1.2431625127792358,0.12663567990624547,0.006444278043797959,False,False
2023-04-11,1.086932897567749,1.239218831062317,0.12527137390485088,-0.04085314368228298,False,False
2023-04-12,1.0917507410049438,1.2431007623672485,0.12707675184371636,0.021735250462577804,False,False
2023-04-13,1.0999890565872192,1.2492660284042358,0.130530683116859,0.14147528229688702,False,False
2023-04-14,1.1054610013961792,1.2525300979614258,0.133469636960036,0.2433622044478842,False,False
2023-04-17,1.098659634590149,1.2400178909301758,0.13637802260163656,0.34418939577611113,False,False
2023-04-18,1.0925379991531372,1.2375471591949463,0.13217373024036405,0.19843603203837146,False,False
2023-04-19,1.0975382328033447,1.2425447702407837,0.1332957059650569,0.2373324078975841,False,False
2023-04-20,1.095218300819397,1.2428845167160034,0.13071212311910696,0.1477653992468459,False,False
2023-04-21,1.0970927476882935,1.2440905570983887,0.13165065568243295,0.18030221313311012,False,False
2023-04-24,1.0992271900177002,1.2449734210968018,0.13309997580693156,0.23054688337163157,False,False
2023-04-25,1.1059499979019165,1.25,0.13592204606055724,0.3283817142599535,False,False
2023-04-26,1.0978394746780396,1.2414803504943848,0.1344229613649508,0.2764118182258269,False,False
2023-04-27,1.1047282218933105,1.2471472024917603,0.1369141047111,0.3627741572483768,False,False
2023-04-28,1.1032048463821411,1.249750018119812,0.13337088606977077,0.23993873310206718,False,False
2023-05-01,1.1010911464691162,1.2557607889175415,0.1265926936080184,0.004954039729511525,False,False
2023-05-02,1.0969241857528687,1.2485953569412231,0.12798626833500815,0.05326614236767851,False,False
2023-05-03,1.1010911464691162,1.2476606369018555,0.13287859270352198,0.22287202890768568,False,False
2023-05-04,1.1068925857543945,1.256897211074829,0.13151224388716798,0.17550378737978245,False,False
2023-05-05,1.102292776107788,1.2583364248275757,0.12579557218549065,-0.022680367837155904,False,False
2023-05-08,1.10186767578125,1.2630568742752075,0.12170729753138698,-0.16441165850767397,False,False
2023-05-09,1.0996140241622925,1.2612725496292114,0.12083832173784992,-0.19453709556846954,False,False
2023-05-10,1.096467137336731,1.2624667882919312,0.11676467900508214,-0.3357611304229326,False,False
2023-05-11,1.098406195640564,1.2626996040344238,0.11852306708663796,-0.27480176898462866,False,False
2023-05-12,1.0912145376205444,1.2508130073547363,0.12055567389186761,-0.20433586091709982,False,False
2023-05-15,1.0852696895599365,1.2450973987579346,0.11904626591180567,-0.25666364201366154,False,False
2023-05-16,1.0873701572418213,1.2525207996368408,0.11538600851348024,-0.38355653672910095,False,False
2023-05-17,1.0865668058395386,1.2484394311904907,0.11774989029097593,-0.3016060701720937,False,False
2023-05-18,1.0838346481323242,1.2482805252075195,0.11514104717991902,-0.3920487954219346,False,False
2023-05-19,1.0775396823883057,1.2412338256835938,0.11431447784104865,-0.4207040960410316,False,False
2023-05-22,1.0822745561599731,1.2461059093475342,0.11526850574253067,-0.3876300936187607,False,False
2023-05-23,1.0811045169830322,1.243440866470337,0.11616659943257934,-0.35649520455109995,False,False
2023-05-24,1.076971173286438,1.2417269945144653,0.1133632586984431,-0.45368072510793195,False,False
2023-05-25,1.0757315158843994,1.2371032238006592,0.11571175076464246,-0.3722637852411842,False,False
2023-05-26,1.0724436044692993,1.2318304777145386,0.11651560821874163,-0.34439585460442257,False,False
2023-05-29,1.0723055601119995,1.2346898317337036,0.11415864120320185,-0.4261066019107413,False,False
2023-05-30,1.0707669258117676,1.234933853149414,0.11243064082770027,-0.48601248990022494,False,False
2023-05-31,1.073306918144226,1.241187572479248,0.11011760711783114,-0.5662001682733266,False,False
2023-06-01,1.0695186853408813,1.244694471359253,0.1036079423641777,-0.7918756097316412,False,False
2023-06-02,1.0760787725448608,1.2525991201400757,0.10403384535464777,-0.7771105106013355,False,False
2023-06-05,1.0698620080947876,1.2430236339569092,0.10524787230468824,-0.7350229257162753,False,False
2023-06-06,1.0711798667907715,1.2433171272277832,0.10633797365953201,-0.6972315625972134,False,False
2023-06-07,1.0698047876358032,1.2428536415100098,0.10532256978577936,-0.7324333319877192,False,False
2023-06-08,1.0707440376281738,1.2445859909057617,0.10491747790916206,-0.746476956589966,False,False
2023-06-09,1.078271746635437,1.2559500932693481,0.10362638936421298,-0.7912360937144443,False,False
2023-06-12,1.0750954151153564,1.25809907913208,0.09878239676016298,-0.9591664266438428,False,False
2023-06-13,1.0762988328933716,1.2515331506729126,0.10508112184632457,-0.7408037892059778,False,False
2023-06-14,1.078934907913208,1.2606843709945679,0.10061564526178957,-0.8956118227488911,False,False
2023-06-15,1.084304690361023,1.26708984375,0.1010146376155826,-0.8817796548895247,False,False
2023-06-16,1.0945948362350464,1.278576135635376,0.10239116413614735,-0.8340585752389665,False,False
2023-06-19,1.0942115783691406,1.2830382585525513,0.0985451991068721,-0.9673895359966331,False,False
2023-06-20,1.0924304723739624,1.2794759273529053,0.09952854178159232,-0.9332992562940203,False,False
2023-06-21,1.0920368432998657,1.276535987854004,0.10141637150002114,-0.867852444326408,False,False
2023-06-22,1.0992635488510132,1.2772045135498047,0.10812428616200787,-0.6353041242675366,False,False
2023-06-23,1.0958904027938843,1.2747135162353516,0.10668420972326398,-0.6852283367033382,False,False
2023-06-26,1.0906671285629272,1.2729610204696655,0.10282091139486615,-0.8191602039714697,False,False
2023-06-27,1.091048002243042,1.2711971998214722,0.10457054933960697,-0.7585041901037821,False,False
2023-06-28,1.0957223176956177,1.2744698524475098,0.10670521317304382,-0.6845001943211128,False,False
2023-06-29,1.0915838479995728,1.2642544507980347,0.11049412358842059,-0.5531471887525438,False,False
2023-06-30,1.0868029594421387,1.2614636421203613,0.10787896497145422,-0.6438088583932383,False,False
2023-07-03,1.0907504558563232,1.2693254947662354,0.10572548792983416,-0.7184650658062544,False,False
2023-07-04,1.091309905052185,1.269293189048767,0.10631000708485483,-0.6982011008645732,False,False
2023-07-05,1.0884946584701538,1.2717629671096802,0.10157815749967936,-0.8622436874585292,False,False
2023-07-06,1.0856584310531616,1.2704542875289917,0.09975749470130468,-0.9253619733179255,False,False
2023-07-07,1.0890636444091797,1.2742749452590942,0.10019779222322811,-0.9100978481450731,False,False
2023-07-10,1.0969723463058472,1.2838947772979736,0.10064128934410999,-0.8947228000699265,False,False
2023-07-11,1.100594401359558,1.2864713668823242,0.1022638532640262,-0.8384721569448842,False,False
2023-07-12,1.101406455039978,1.2934770584106445,0.09763933366088695,-0.9987938543695257,False,False
2023-07-13,1.1144545078277588,1.29962956905365,0.10591290061049441,-0.7119678895239964,False,False
2023-07-14,1.1223469972610474,1.3128528594970703,0.10354382096743531,-0.7940985543938285,False,False
2023-07-17,1.1227755546569824,1.3090204000473022,0.10694645259582924,-0.6761369659069775,False,False
2023-07-18,1.1237596273422241,1.307172417640686,0.10936460095221401,-0.5923051990663649,False,False
2023-07-19,1.1228890419006348,1.303508996963501,0.11133691187560313,-0.5239296136602056,False,False
2023-07-20,1.120523452758789,1.2939791679382324,0.11636668315838117,-0.34955875162184435,False,False
2023-07-21,1.113709807395935,1.2872332334518433,0.11478803380599756,-0.40428697542278696,False,False
2023-07-24,1.112532615661621,1.2853471040725708,0.11507452064663037,-0.39435512076075957,False,False
2023-07-25,1.1063170433044434,1.281262755393982,0.11202849419609073,-0.49995400947978874,False,False
2023-07-26,1.1050456762313843,1.2893908023834229,0.10444958090412149,-0.7626978937911165,False,False
2023-07-27,1.1078368425369263,1.292724609375,0.10465363843536424,-0.7556236779614524,False,False
2023-07-28,1.0978755950927734,1.2793776988983154,0.1050498919776981,-0.7418864585377599,False,False
2023-07-31,1.1024264097213745,1.2853965759277344,0.10492992344051333,-0.7460454979990603,False,False
2023-08-01,1.0997591018676758,1.283400535583496,0.10381158752834596,-0.7848156897413328,False,False
2023-08-02,1.1007881164550781,1.2795741558074951,0.1078099583854134,-0.6462011615851271,False,False
2023-08-03,1.0944151878356934,1.2720379829406738,0.1072852684306087,-0.6643909826681311,False,False
2023-08-04,1.095158338546753,1.2716336250305176,0.10834220992198806,-0.6277491974627137,False,False
2023-08-07,1.1002674102783203,1.2747948169708252,0.11099812601896819,-0.5356745576241806,False,False
2023-08-08,1.100315809249878,1.2782002687454224,0.10840381826252021,-0.6256133748092808,False,False
2023-08-09,1.0958904027938843,1.2741613388061523,0.10711271175582326,-0.6703731346271745,False,False
2023-08-10,1.0977671146392822,1.2720056772232056,0.11066226519335642,-0.5473180973388718,False,False
2023-08-11,1.0981649160385132,1.2670094966888428,0.11493721440920945,-0.3991152193092379,False,False
2023-08-14,1.094439148902893,1.2695027589797974,0.10927661998279092,-0.5953553014703853,False,False
2023-08-15,1.0909883975982666,1.2685203552246094,0.10658823596018552,-0.6885555312933501,False,False
2023-08-16,1.0904173851013184,1.2701315879821777,0.1047668708138263,-0.7516981659782955,False,False
2023-08-17,1.0874884128570557,1.2728151082992554,0.09975542679604399,-0.9254336629440831,False,False
2023-08-18,1.0874648094177246,1.275022268295288,0.09801901784444267,-0.985631057362109,False,False
2023-08-21,1.087559461593628,1.2741937637329102,0.09875660808733377,-0.9600604619506671,False,False
2023-08-22,1.0898351669311523,1.2760798931121826,0.09956863484991141,-0.931909319755852,False,False
2023-08-23,1.0846692323684692,1.2731555700302124,0.09667204039100907,-1.0323277372898148,False,False
2023-08-24,1.086578607559204,1.2720541954040527,0.09943610692000282,-0.9365037651258523,False,False
2023-08-25,1.07991361618042,1.2592872381210327,0.10267855988081387,-0.8240952109175615,False,False
2023-08-28,1.0797386169433594,1.2589701414108276,0.10274963478162202,-0.8216312039028403,False,False
2023-08-29,1.0825556516647339,1.2611136436462402,0.10390326383644888,-0.7816374782534397,False,False
2023-08-30,1.0869210958480835,1.2636793851852417,0.10627763521177291,-0.6993233609232796,False,False
2023-08-31,1.0932546854019165,1.271179437637329,0.1067910163505651,-0.6815255910660417,False,False
2023-09-01,1.0844104290008545,1.2672826051712036,0.10097078908213075,-0.8832997849605075,False,False
2023-09-04,1.07758629322052,1.2591445446014404,0.1004619702829549,-0.9009393887606658,False,False
2023-09-05,1.0794472694396973,1.2623074054718018,0.0998684957405036,-0.9215138168503456,False,False
2023-09-06,1.0726161003112793,1.2570552825927734,0.097113091411416,-1.0170374900186154,False,False
2023-09-07,1.0724204778671265,1.2498750686645508,0.1024894755357244,-0.8306503400472103,False,False
2023-09-08,1.0697818994522095,1.2475050687789917,0.1016900700286899,-0.8583639316884647,False,False
2023-09-11,1.071811318397522,1.2489992380142212,0.10255998023563917,-0.8282061006154914,False,False
2023-09-12,1.0750375986099243,1.2508755922317505,0.10433016761719449,-0.766837683974338,False,False
2023-09-13,1.075326681137085,1.2491724491119385,0.10594092729011828,-0.7109962675532676,False,False
2023-09-14,1.0734220743179321,1.248953938484192,0.10420588960431632,-0.7711461232690197,False,False
2023-09-15,1.0637166500091553,1.2401869297027588,0.1013038601531625,-0.8717529597649551,False,False
2023-09-18,1.0668259859085083,1.2397565841674805,0.1047471538110516,-0.752381710135146,False,False
2023-09-19,1.0692671537399292,1.2383747100830078,0.10826068683276346,-0.6305754196793772,False,False
2023-09-20,1.0682048797607422,1.2393569946289062,0.1064361380806298,-0.6938284228188848,False,False
2023-09-21,1.065303087234497,1.2328935861587524,0.10855009505855862,-0.6205422871618643,False,False
2023-09-22,1.0661548376083374,1.2294225692749023,0.11209543215131723,-0.4976334210673703,False,False
2023-09-25,1.0648492574691772,1.2241849899291992,0.11485433070441231,-0.4019886110087564,False,False
2023-09-26,1.0591648817062378,1.2213143110275269,0.11139766596177958,-0.5218234060846815,False,False
2023-09-27,1.0569483041763306,1.2146830558776855,0.1143270907127828,-0.4202668361352792,False,False
2023-09-28,1.0505305528640747,1.2135332822799683,0.1088015894229869,-0.6118235429769541,False,False
2023-09-29,1.0562450885772705,1.2204796075820923,0.10912562137166815,-0.6005900838308132,False,False
2023-10-02,1.0565240383148193,1.2193039655685425,0.11031689560081892,-0.5592912846245053,False,False
2023-10-03,1.0480751991271973,1.209116816520691,0.10977351187398887,-0.5781291767547893,False,False
2023-10-04,1.0472300052642822,1.2078461647033691,0.10991437223496203,-0.5732458647334207,False,False
2023-10-05,1.0507071018218994,1.2137395143508911,0.10881809768212258,-0.6112512387479132,False,False
2023-10-06,1.0546631813049316,1.2187690734863281,0.10887112680770439,-0.609412838188329,False,False
2023-10-09,1.056747317314148,1.222090482711792,0.10837777498635781,-0.6265162366412472,False,False
2023-10-10,1.0578875541687012,1.2250398397445679,0.10722924483150897,-0.6663331948921661,False,False
2023-10-11,1.0604791641235352,1.229135513305664,0.10664252051763823,-0.6866736077333643,False,False
2023-10-12,1.0624282360076904,1.2316333055496216,0.10665324976616841,-0.6863016488091807,False,False
2023-10-13,1.0536741018295288,1.2183235883712769,0.10822775374328475,-0.6317171358487889,False,False
