Datetime,Close,High,Low,Open,Volume
2026-06-08 13:30:00+00:00,93.7249984741211,93.86000061035156,93.7249984741211,93.80000305175781,732583
2026-06-08 14:00:00+00:00,93.65499877929688,93.73500061035156,93.62000274658203,93.72000122070312,414677
2026-06-08 14:30:00+00:00,93.6449966430664,93.64990234375,93.58499908447266,93.6449966430664,818563
2026-06-08 15:00:00+00:00,93.625,93.68990325927734,93.625,93.64990234375,470870
2026-06-08 15:30:00+00:00,93.59500122070312,93.62660217285156,93.57499694824219,93.62660217285156,557875
2026-06-08 16:00:00+00:00,93.59500122070312,93.60990142822266,93.56999969482422,93.58999633789062,217376
2026-06-08 16:30:00+00:00,93.5999984741211,93.61009979248047,93.58499908447266,93.59500122070312,126593
2026-06-08 17:00:00+00:00,93.6050033569336,93.61499786376953,93.58999633789062,93.58999633789062,119125
2026-06-08 17:30:00+00:00,93.63500213623047,93.63999938964844,93.58999633789062,93.60240173339844,176748
2026-06-08 18:00:00+00:00,93.67500305175781,93.67500305175781,93.62999725341797,93.62999725341797,186309
2026-06-08 18:30:00+00:00,93.62999725341797,93.68000030517578,93.62999725341797,93.677001953125,175797
2026-06-08 19:00:00+00:00,93.6050033569336,93.6458969116211,93.60009765625,93.62999725341797,216769
2026-06-08 19:30:00+00:00,93.52999877929688,93.60990142822266,93.5250015258789,93.6050033569336,873703
2026-06-09 13:30:00+00:00,93.68499755859375,93.79000091552734,93.68000030517578,93.69999694824219,537276
2026-06-09 14:00:00+00:00,93.74500274658203,93.74500274658203,93.68000030517578,93.69000244140625,402363
2026-06-09 14:30:00+00:00,93.65499877929688,93.75499725341797,93.6500015258789,93.74500274658203,533710
2026-06-09 15:00:00+00:00,93.63490295410156,93.68000030517578,93.62999725341797,93.65499877929688,240293
2026-06-09 15:30:00+00:00,93.77999877929688,93.78500366210938,93.61000061035156,93.63999938964844,687737
2026-06-09 16:00:00+00:00,93.80500030517578,93.84500122070312,93.77999877929688,93.79499816894531,826344
2026-06-09 16:30:00+00:00,93.72000122070312,93.83000183105469,93.625,93.80500030517578,1467612
2026-06-09 17:00:00+00:00,93.77999877929688,93.80000305175781,93.69999694824219,93.7249984741211,377254
2026-06-09 17:30:00+00:00,93.78500366210938,93.79499816894531,93.76000213623047,93.78500366210938,235940
2026-06-09 18:00:00+00:00,93.77169799804688,93.79000091552734,93.7249984741211,93.78500366210938,294300
2026-06-09 18:30:00+00:00,93.80500030517578,93.81500244140625,93.7699966430664,93.77999877929688,469437
2026-06-09 19:00:00+00:00,93.80000305175781,93.8197021484375,93.77999877929688,93.80999755859375,267310
2026-06-09 19:30:00+00:00,93.78500366210938,93.80999755859375,93.77010345458984,93.79499816894531,1005772
2026-06-10 13:30:00+00:00,93.83499908447266,93.87999725341797,93.80139923095703,93.81999969482422,514271
2026-06-10 14:00:00+00:00,93.83999633789062,93.89990234375,93.81500244140625,93.83999633789062,565611
2026-06-10 14:30:00+00:00,93.83499908447266,93.875,93.81999969482422,93.83999633789062,330772
2026-06-10 15:00:00+00:00,93.8550033569336,93.86000061035156,93.81500244140625,93.83499908447266,365166
2026-06-10 15:30:00+00:00,93.80500030517578,93.87000274658203,93.7300033569336,93.8550033569336,484034
2026-06-10 16:00:00+00:00,93.80500030517578,93.82749938964844,93.79000091552734,93.81500244140625,278727
2026-06-10 16:30:00+00:00,93.73999786376953,93.81500244140625,93.7249984741211,93.80999755859375,360576
2026-06-10 17:00:00+00:00,93.66500091552734,93.7699966430664,93.66500091552734,93.74500274658203,296605
2026-06-10 17:30:00+00:00,93.69499969482422,93.69999694824219,93.59500122070312,93.66500091552734,848677
2026-06-10 18:00:00+00:00,93.73500061035156,93.76000213623047,93.70500183105469,93.70500183105469,257777
2026-06-10 18:30:00+00:00,93.7300033569336,93.76000213623047,93.72000122070312,93.7300033569336,317452
2026-06-10 19:00:00+00:00,93.69999694824219,93.73999786376953,93.69999694824219,93.73999786376953,279587
2026-06-10 19:30:00+00:00,93.71499633789062,93.7300033569336,93.69000244140625,93.69999694824219,662916
2026-06-11 13:30:00+00:00,93.90799713134766,93.93000030517578,93.80000305175781,93.80000305175781,455850
2026-06-11 14:00:00+00:00,93.83999633789062,93.91000366210938,93.83499908447266,93.90499877929688,159442
2026-06-11 14:30:00+00:00,93.85050201416016,93.86000061035156,93.81999969482422,93.83999633789062,85269
2026-06-11 15:00:00+00:00,93.88500213623047,93.91000366210938,93.84149932861328,93.85929870605469,846492
2026-06-11 15:30:00+00:00,93.83499908447266,93.88999938964844,93.82499694824219,93.87000274658203,169043
2026-06-11 16:00:00+00:00,93.79000091552734,93.83989715576172,93.7699966430664,93.83499908447266,322280
2026-06-11 16:30:00+00:00,93.80010223388672,93.81999969482422,93.78500366210938,93.78500366210938,210234
2026-06-11 17:00:00+00:00,93.98500061035156,94.02999877929688,93.75,93.80999755859375,1203481
2026-06-11 17:30:00+00:00,94.16500091552734,94.21499633789062,93.97000122070312,93.98999786376953,2034868
2026-06-11 18:00:00+00:00,94.22000122070312,94.2571029663086,94.08999633789062,94.16999816894531,1611688
2026-06-11 18:30:00+00:00,94.25,94.30000305175781,94.19999694824219,94.2249984741211,1065270
2026-06-11 19:00:00+00:00,94.31990051269531,94.33999633789062,94.24500274658203,94.26000213623047,833665
2026-06-11 19:30:00+00:00,94.33000183105469,94.375,94.31510162353516,94.31510162353516,1568375
2026-06-12 13:30:00+00:00,94.06500244140625,94.16999816894531,94.0250015258789,94.1500015258789,823239
2026-06-12 14:00:00+00:00,94.05500030517578,94.11000061035156,94.04499816894531,94.05999755859375,455869
2026-06-12 14:30:00+00:00,94.13999938964844,94.1500015258789,94.01499938964844,94.05000305175781,891487
2026-06-12 15:00:00+00:00,94.20120239257812,94.22000122070312,94.12999725341797,94.13999938964844,1184251
2026-06-12 15:30:00+00:00,94.19000244140625,94.2699966430664,94.18499755859375,94.19999694824219,526049
2026-06-12 16:00:00+00:00,94.17500305175781,94.2300033569336,94.13999938964844,94.19000244140625,1243421
2026-06-12 16:30:00+00:00,94.16000366210938,94.18000030517578,94.13999938964844,94.17500305175781,568586
2026-06-12 17:00:00+00:00,94.19499969482422,94.2300033569336,94.1449966430664,94.16000366210938,491400
2026-06-12 17:30:00+00:00,94.17030334472656,94.20500183105469,94.16300201416016,94.19499969482422,151564
2026-06-12 18:00:00+00:00,94.19499969482422,94.19999694824219,94.16500091552734,94.17050170898438,342765
2026-06-12 18:30:00+00:00,94.13999938964844,94.20999908447266,94.13500213623047,94.19999694824219,269436
2026-06-12 19:00:00+00:00,94.16000366210938,94.16000366210938,94.12000274658203,94.13999938964844,437702
2026-06-12 19:30:00+00:00,94.18499755859375,94.19000244140625,94.13500213623047,94.15499877929688,1262300
2026-06-15 13:30:00+00:00,94.42500305175781,94.43000030517578,94.381103515625,94.38999938964844,1551005
2026-06-15 14:00:00+00:00,94.44499969482422,94.47000122070312,94.4220962524414,94.42500305175781,494345
2026-06-15 14:30:00+00:00,94.375,94.44999694824219,94.36499786376953,94.44999694824219,134015
2026-06-15 15:00:00+00:00,94.3550033569336,94.37000274658203,94.33000183105469,94.37000274658203,200018
2026-06-15 15:30:00+00:00,94.36499786376953,94.375,94.33499908447266,94.3550033569336,305501
2026-06-15 16:00:00+00:00,94.35030364990234,94.38999938964844,94.33000183105469,94.36499786376953,139127
2026-06-15 16:30:00+00:00,94.29499816894531,94.35870361328125,94.29000091552734,94.3550033569336,137798
2026-06-15 17:00:00+00:00,94.28500366210938,94.29499816894531,94.26000213623047,94.29499816894531,296602
2026-06-15 17:30:00+00:00,94.27999877929688,94.30500030517578,94.27999877929688,94.28500366210938,112229
2026-06-15 18:00:00+00:00,94.28500366210938,94.29499816894531,94.26499938964844,94.27999877929688,129874
2026-06-15 18:30:00+00:00,94.2750015258789,94.28500366210938,94.26499938964844,94.27999877929688,139716
2026-06-15 19:00:00+00:00,94.29930114746094,94.31999969482422,94.27999877929688,94.27999877929688,185953
2026-06-15 19:30:00+00:00,94.2699966430664,94.30500030517578,94.26000213623047,94.30000305175781,727775
2026-06-16 13:30:00+00:00,94.3949966430664,94.40989685058594,94.3499984741211,94.37000274658203,505317
2026-06-16 14:00:00+00:00,94.41500091552734,94.42659759521484,94.37999725341797,94.39959716796875,207761
2026-06-16 14:30:00+00:00,94.44000244140625,94.44660186767578,94.4000015258789,94.41500091552734,154891
2026-06-16 15:00:00+00:00,94.44750213623047,94.44999694824219,94.42009735107422,94.44499969482422,137108
2026-06-16 15:30:00+00:00,94.57499694824219,94.6050033569336,94.44000244140625,94.44499969482422,854131
2026-06-16 16:00:00+00:00,94.56500244140625,94.58560180664062,94.54499816894531,94.56500244140625,137185
2026-06-16 16:30:00+00:00,94.56999969482422,94.58699798583984,94.55500030517578,94.56500244140625,181336
2026-06-16 17:00:00+00:00,94.57499694824219,94.61000061035156,94.56999969482422,94.57499694824219,163095
2026-06-16 17:30:00+00:00,94.6050033569336,94.6155014038086,94.57499694824219,94.57499694824219,231978
2026-06-16 18:00:00+00:00,94.57499694824219,94.61000061035156,94.55999755859375,94.5999984741211,195557
2026-06-16 18:30:00+00:00,94.56919860839844,94.5999984741211,94.55999755859375,94.57360076904297,273109
2026-06-16 19:00:00+00:00,94.58499908447266,94.59500122070312,94.56999969482422,94.56999969482422,545573
2026-06-16 19:30:00+00:00,94.5199966430664,94.58999633789062,94.5199966430664,94.58499908447266,600619
2026-06-17 13:30:00+00:00,94.55149841308594,94.56999969482422,94.4749984741211,94.52999877929688,765552
2026-06-17 14:00:00+00:00,94.54000091552734,94.55989837646484,94.49500274658203,94.55000305175781,371164
2026-06-17 14:30:00+00:00,94.45500183105469,94.53500366210938,94.4000015258789,94.53500366210938,602627
2026-06-17 15:00:00+00:00,94.54000091552734,94.56500244140625,94.44999694824219,94.45999908447266,176914
2026-06-17 15:30:00+00:00,94.50980377197266,94.54499816894531,94.49009704589844,94.54000091552734,1050100
2026-06-17 16:00:00+00:00,94.5510025024414,94.56999969482422,94.5,94.51000213623047,413895
2026-06-17 16:30:00+00:00,94.55500030517578,94.55999755859375,94.53500366210938,94.55500030517578,71166
2026-06-17 17:00:00+00:00,94.52999877929688,94.55500030517578,94.48500061035156,94.55500030517578,394748
2026-06-17 17:30:00+00:00,94.56500244140625,94.56999969482422,94.5250015258789,94.53500366210938,277672
2026-06-17 18:00:00+00:00,94.34049987792969,94.56999969482422,94.20500183105469,94.56999969482422,1558096
2026-06-17 18:30:00+00:00,94.2750015258789,94.51000213623047,94.25,94.35990142822266,1717675
2026-06-17 19:00:00+00:00,94.0999984741211,94.30500030517578,94.09500122070312,94.2750015258789,1867535
2026-06-17 19:30:00+00:00,94.0250015258789,94.11990356445312,94.01000213623047,94.0999984741211,1676868
